id,type,sample,order,model,prompt,generation,tokens,log_probs
2_car_negation_affirmative_ref,negation_affirmative,2,2,GPT-3,Lucy doesn't have a bike but she has a car. The,Lucy doesn't have a bike but she has a car. The car has a lot of miles and her mechanic told her it was time for a tune-up.,"Lu|cy| doesn|'t| have| a| bike| but| she| has| a| car|.| The| car| has| a| lot| of| miles| and| her| mechanic| told| her| it| was| time| for| a| tune|-|up|.|
|
|T|une",-1.643035|-7.2905617|-0.39797613|-2.6928809|-1.3786598|-6.995983|-3.9712338|-1.0200953|-2.0609765|-0.66758925|-3.4460998|-1.1597819|-3.9383898|-0.8302995|-2.7322428|-0.75233096|-3.9832132|-0.036026124|-2.8252456|-3.0113053|-5.180699|-3.947612|-2.183919|-0.058101702|-1.5409638|-1.5404241|-0.6685673|-0.9799154|-0.3612684|-0.645651|-0.7099871|-0.0027306585|-0.18285328|-1.9492893|-0.0013718604|-4.5356317|-0.20297344
2_car_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Lucy has a car but I doubt that she has a bike. The,I know that Lucy has a car but I doubt that she has a bike. The fact that she's just getting one now makes me suspicious.,I| know| that| Lucy| has| a| car| but| I| doubt| that| she| has| a| bike|.| The| fact| that| she|'s| just| getting| one| now| makes| me| suspicious|.| We| have| no| reason,-4.26205|-2.3921037|-8.998443|-2.5609434|-2.0624728|-6.546729|-3.117227|-1.0165114|-4.7611747|-1.1803355|-0.507777|-2.6698658|-0.97739995|-5.503069|-0.9448252|-3.9852183|-4.692801|-0.24638313|-0.98077977|-3.2066913|-4.8950233|-3.9006257|-3.1399298|-1.3271608|-2.6146333|-0.19249529|-2.9386334|-0.6512735|-5.093219|-2.9357326|-2.829843|-3.276779
2_car_know_doubt_ref,know_doubt,2,1,GPT-3,I know that Lucy has a car but I doubt that she has a bike. The,"I know that Lucy has a car but I doubt that she has a bike. The thing is, there's no reason for her to borrow a bike.","I| know| that| Lucy| has| a| car| but| I| doubt| that| she| has| a| bike|.| The| thing| is|,| there|'s| no| reason| for| her| to| borrow| a| bike|.| She| could",-4.26205|-2.3921037|-8.998443|-2.5609434|-2.0624728|-6.546729|-3.117227|-1.0165114|-4.7611747|-1.1803355|-0.507777|-2.6698658|-0.97739995|-5.503069|-0.9448252|-3.9852183|-4.472712|-0.4633935|-0.9707701|-4.0365343|-1.2045506|-1.1870861|-3.577643|-0.78759104|-0.7687108|-0.08905709|-4.531671|-1.8200575|-0.111553445|-1.5311123|-1.4165535|-2.486318
2_car_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Lucy has a bike but I doubt that she has a car. The,I know that Lucy has a bike but I doubt that she has a car. The fact that she's just getting off a train means that she can't be staying too far away.,"I| know| that| Lucy| has| a| bike| but| I| doubt| that| she| has| a| car|.| The| fact| that| she|'s| just| getting| off| a| train| means| that| she| can|'t| be| staying| too| far| away|.|
|
|""|Okay",-4.2625527|-2.3915412|-8.973312|-2.5639222|-2.062592|-8.337513|-2.929733|-0.9889066|-4.7512503|-1.3028893|-0.43613914|-2.408536|-1.1567954|-2.3124626|-0.8119515|-4.008679|-4.19942|-0.2479007|-0.87092376|-3.2558198|-4.8242836|-3.8455772|-2.1156712|-1.3650495|-2.2113938|-1.8866563|-0.3303822|-0.26985165|-3.2740245|-0.07612811|-1.607269|-3.321176|-2.2402396|-0.049945407|-0.41296628|-0.9714525|-1.4840337|-0.00090897986|-1.3015531|-3.7702816
2_car_know_doubt_ref,know_doubt,2,2,GPT-3,I know that Lucy has a bike but I doubt that she has a car. The,"I know that Lucy has a bike but I doubt that she has a car. The car is sitting outside her house, so it must belong to someone else.","I| know| that| Lucy| has| a| bike| but| I| doubt| that| she| has| a| car|.| The| car| is| sitting| outside| her| house|,| so| it| must| belong| to| someone| else|.| I",-4.2625527|-2.3915412|-8.973312|-2.5639222|-2.062592|-8.337513|-2.929733|-0.9889066|-4.7512503|-1.3028893|-0.43613914|-2.408536|-1.1567954|-2.3124626|-0.8119515|-4.008679|-3.0389814|-1.1786544|-6.0692163|-3.1336794|-2.3278997|-0.5332632|-2.4952204|-2.0015423|-1.5675704|-1.2581558|-1.6210314|-0.0028851714|-1.1417094|-0.21298392|-0.40279675|-1.5087677
2_car_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Lucy has a car but I know that she has a bike. The,"I doubt that Lucy has a car but I know that she has a bike. The fact that she has a bike implies that she has a bike, so I reason that if she has a bike then she has a car, even though I know that she is too poor to afford a car.","I| doubt| that| Lucy| has| a| car| but| I| know| that| she| has| a| bike|.| The| fact| that| she| has| a| bike| implies| that| she| has| a| bike|,| so| I| reason| that| if| she| has| a| bike| then| she| has| a| car|,| even| though| I| know| that| she| is| too| poor| to| afford| a| car|.|

|
|
|The| fallacy| of",-8.073643|-1.9220358|-10.246619|-3.1991944|-2.7069664|-5.755518|-4.952151|-1.5028853|-3.2180924|-1.2590456|-1.0870595|-1.443948|-0.64805216|-2.2060502|-0.77831095|-4.1594214|-4.6579866|-0.17571855|-0.7434824|-0.9107896|-0.1599123|-0.24811877|-4.107473|-0.09133049|-0.104614474|-0.73671633|-0.58049536|-1.6872351|-2.3176234|-1.9987897|-2.1460385|-5.9355726|-0.6301965|-2.2919126|-0.41493747|-0.25556776|-0.05309612|-0.25830263|-0.9043423|-0.13805528|-0.26464763|-0.08385805|-0.7343348|-2.797967|-3.9658763|-0.18678266|-0.8807646|-1.2326427|-0.467232|-0.55919033|-4.1275897|-2.7868602|-0.8207871|-0.032544218|-1.4643002|-0.3290878|-0.02571564|-0.14165913|-2.912388|-0.112379774|-0.81144184|-2.5517066|-2.6675942|-1.3022702
2_car_doubt_know_ref,doubt_know,2,1,GPT-3,I doubt that Lucy has a car but I know that she has a bike. The,I doubt that Lucy has a car but I know that she has a bike. The car is in the garage but the bike is in the yard.,I| doubt| that| Lucy| has| a| car| but| I| know| that| she| has| a| bike|.| The| car| is| in| the| garage| but| the| bike| is| in| the| yard|.| She| never| learned,-8.073643|-1.9220358|-10.246619|-3.1991944|-2.7069664|-5.755518|-4.952151|-1.5028853|-3.2180924|-1.2590456|-1.0870595|-1.443948|-0.64805216|-2.2060502|-0.77831095|-4.1594214|-3.1002893|-1.0974845|-2.5347016|-0.330445|-0.30480883|-2.529598|-0.5452238|-0.10266247|-0.22051099|-0.8838825|-0.057733677|-3.5244298|-0.21462156|-3.658515|-4.055079|-5.137084
2_car_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Lucy has a bike but I know that she has a car. The,"I doubt that Lucy has a bike but I know that she has a car. The plural pronoun they is used with the subject they when it refers to the subject and the object of a verb:

They borrowed my bike and they took it to the park.","I| doubt| that| Lucy| has| a| bike| but| I| know| that| she| has| a| car|.| The| plural| pronoun| they| is| used| with| the| subject| they| when| it| refers| to| the| subject| and| the| object| of| a| verb|:|
|
|They| borrowed| my| bike| and| they| took| it| to| the| park|.|
|
|FORM|
",-8.073475|-1.9170758|-10.226998|-3.1988316|-2.7071517|-8.541061|-4.7247477|-1.428606|-3.1501138|-1.2027705|-1.280709|-1.4831793|-0.7217997|-1.8181494|-0.8552787|-4.288028|-6.277956|-2.8986075|-0.987063|-0.81334424|-0.7478873|-2.9804716|-1.8207786|-2.321914|-2.4265296|-2.1884599|-1.6640278|-0.98838824|-0.06858766|-2.6372201|-1.5606092|-3.0764108|-1.300409|-0.8229556|-0.44684538|-1.2030447|-0.9369365|-2.4077134|-0.7831117|-0.0007585893|-0.8958471|-7.0338717|-0.8779426|-1.3898966|-1.8732556|-1.2347211|-2.8784494|-0.15611367|-0.60199076|-0.86062074|-2.0867927|-0.100422926|-0.30907875|-9.012677e-06|-10.927495|-1.4474778
2_car_doubt_know_ref,doubt_know,2,2,GPT-3,I doubt that Lucy has a bike but I know that she has a car. The,I doubt that Lucy has a bike but I know that she has a car. The car is in the garage which is in the backyard.,I| doubt| that| Lucy| has| a| bike| but| I| know| that| she| has| a| car|.| The| car| is| in| the| garage| which| is| in| the| backyard|.| The| backyard| is| next| to,-8.073475|-1.9170758|-10.226998|-3.1988316|-2.7071517|-8.541061|-4.7247477|-1.428606|-3.1501138|-1.2027705|-1.280709|-1.4831793|-0.7217997|-1.8181494|-0.8552787|-4.288028|-1.8396226|-0.45683512|-2.6003473|-0.25888956|-0.30339277|-5.2674866|-0.18724439|-1.9816297|-0.27118632|-2.2172587|-0.4484738|-1.7015644|-1.1409221|-0.19140787|-2.5395093|-0.014020974
2_car_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Lucy has a car but she wants to have a bike. The,Lucy has a car but she wants to have a bike. The bike is a bit expensive but she can have it if she can pay for it.,"Lu|cy| has| a| car| but| she| wants| to| have| a| bike|.| The| bike| is| a| bit| expensive| but| she| can| have| it| if| she| can| pay| for| it|.| Can| you| help| her|?|

|
",-1.6435175|-5.2153406|-1.9234198|-7.203391|-4.0863705|-1.2862144|-5.2581954|-0.3792949|-4.361094|-0.8488984|-2.2270305|-1.5828986|-4.1120644|-1.9807172|-1.1468469|-2.2545362|-3.6552851|-1.1158166|-1.6377622|-1.0092218|-2.3044782|-3.1076298|-0.47726724|-1.0772694|-0.12186804|-1.8456826|-1.90412|-0.77126765|-0.07664684|-0.24070908|-2.1967652|-0.4176518|-0.25819468|-0.24448514|-0.37880155|-3.281912|-0.28633404
2_car_affirmative_modal_ref,affirmative_modal,2,1,GPT-3,Lucy has a car but she wants to have a bike. The,Lucy has a car but she wants to have a bike. The car is very comfortable but she doesn't like it.,Lu|cy| has| a| car| but| she| wants| to| have| a| bike|.| The| car| is| very| comfortable| but| she| doesn|'t| like| it|.| She| thinks| that| the| bike,-1.6435175|-5.2153406|-1.9234198|-7.203391|-4.0863705|-1.2862144|-5.2581954|-0.3792949|-4.361094|-0.8488984|-2.2270305|-1.5828986|-4.1120644|-2.3208199|-0.5841309|-2.6280205|-3.3862288|-1.0142418|-1.66694|-2.5482147|-0.47442022|-0.75260884|-1.1571498|-0.7660298|-0.964946|-2.4212468|-0.8559376|-1.4585478|-0.6812705
2_car_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Lucy has a bike but she wants to have a car. The,Lucy has a bike but she wants to have a car. The car is expensive and Lucy doesn't have enough money.,"Lu|cy| has| a| bike| but| she| wants| to| have| a| car|.| The| car| is| expensive| and| Lucy| doesn|'t| have| enough| money|.|
|
|Lu|cy| is",-1.643518|-5.215341|-1.9211277|-9.122316|-4.4531946|-1.4032761|-4.6705027|-1.2876209|-3.4281282|-0.5151215|-2.1916292|-1.1617862|-4.1574683|-1.7685771|-1.013344|-2.5703828|-1.6751887|-1.7395347|-2.0062556|-0.48536262|-0.1468692|-0.61915636|-0.028799213|-1.0392528|-2.6874611|-0.00077272824|-1.53643|-0.0019932704|-2.4136436
2_car_affirmative_modal_ref,affirmative_modal,2,2,GPT-3,Lucy has a bike but she wants to have a car. The,Lucy has a bike but she wants to have a car. The car has a lot of wheels and it’s called an SUV.,Lu|cy| has| a| bike| but| she| wants| to| have| a| car|.| The| car| has| a| lot| of| wheels| and| it|bytes:\xe2\x80|bytes:\x99|s| called| an| SUV|.| The,-1.643518|-5.215341|-1.9211277|-9.122316|-4.4531946|-1.4032761|-4.6705027|-1.2876209|-3.4281282|-0.5151215|-2.1916292|-1.1617862|-4.1574683|-1.7685771|-2.9890406|-1.2365124|-3.068045|-0.042342808|-3.2928138|-1.6449611|-1.2818251|-3.034893|-0.003729525|-0.0021484469|-3.6905198|-3.5243156|-1.6006849|-0.20677334|-2.2615926
2_car_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Lucy wants to have a car but she has a bike. The,Lucy wants to have a car but she has a bike. The bike is too small.,"Lu|cy| wants| to| have| a| car| but| she| has| a| bike|.| The| bike| is| too| small|.|
|
|I",-1.6434659|-7.6862197|-0.46905884|-4.1507235|-0.99974203|-7.355618|-3.7476072|-1.2815346|-2.523791|-2.7396266|-4.1103816|-1.2198889|-4.366965|-1.1346661|-0.63375586|-3.284781|-0.583404|-1.4067637|-2.2808354|-0.0011806423|-3.083232
2_car_modal_affirmative_ref,modal_affirmative,2,1,GPT-3,Lucy wants to have a car but she has a bike. The,Lucy wants to have a car but she has a bike. The car is very expensive but she does not have a lot of money.,Lu|cy| wants| to| have| a| car| but| she| has| a| bike|.| The| car| is| very| expensive| but| she| does| not| have| a| lot| of| money|.| She| has,-1.6434659|-7.6862197|-0.46905884|-4.1507235|-0.99974203|-7.355618|-3.7476072|-1.2815346|-2.523791|-2.7396266|-4.1103816|-1.2198889|-4.366965|-2.3645816|-0.7289098|-2.687767|-0.64693946|-2.7372432|-1.2956573|-2.6985564|-0.08888027|-0.56678575|-2.0406814|-0.5255164|-0.01713408|-0.029146308|-0.17869079|-1.2087325|-2.0386922
2_car_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Lucy wants to have a bike but she has a car. The,Lucy wants to have a bike but she has a car. The car is too big.,"Lu|cy| wants| to| have| a| bike| but| she| has| a| car|.| The| car| is| too| big|.|
|
|I",-1.6434674|-7.686218|-0.46905878|-4.150719|-0.9997421|-8.119206|-4.0233493|-1.5363882|-2.5794263|-2.6792479|-6.8082533|-1.240778|-4.1946626|-1.2378919|-0.58580726|-3.9883156|-0.8756735|-1.8807641|-2.2742553|-0.001476795|-3.0054574
2_car_modal_affirmative_ref,modal_affirmative,2,2,GPT-3,Lucy wants to have a bike but she has a car. The,Lucy wants to have a bike but she has a car. The car has a car.,Lu|cy| wants| to| have| a| bike| but| she| has| a| car|.| The| car| has| a| car|.| The| car| has,-1.6434674|-7.686218|-0.46905878|-4.150719|-0.9997421|-8.119206|-4.0233493|-1.5363882|-2.5794263|-2.6792479|-6.8082533|-1.240778|-4.1946626|-1.2378895|-2.6748066|-0.8452375|-2.9406881|-1.1390274|-1.0339489|-0.16846818|-0.546946
2_car_managed_failed_ref,managed_failed,1,1,GPT-3,Lucy managed to rent a car but she failed to rent a bike. The,Lucy managed to rent a car but she failed to rent a bike. The bike rental shop was on the wrong side of the campground.,Lu|cy| managed| to| rent| a| car| but| she| failed| to| rent| a| bike|.| The| bike| rental| shop| was| on| the| wrong| side| of| the| camp|ground|.| We| ended| up,-1.6435335|-9.088513|-0.42981112|-10.127543|-0.5023419|-2.3537076|-5.1165853|-2.368933|-6.574955|-0.23064128|-4.033501|-0.37214145|-4.8704805|-0.78376645|-2.8804805|-2.3459303|-1.3335518|-1.4583935|-1.1139078|-4.3392587|-0.4288493|-4.4421964|-0.06680636|-0.012720592|-0.4096501|-6.7805386|-0.5209292|-1.1341574|-3.7740963|-3.6195304|-0.019757116
2_car_managed_failed_ref,managed_failed,2,1,GPT-3,Lucy managed to rent a car but she failed to rent a bike. The,Lucy managed to rent a car but she failed to rent a bike. The bike shop was only open for a few hours and as she drove down to the village to rent a bike she realized that she had forgotten her credit card.,"Lu|cy| managed| to| rent| a| car| but| she| failed| to| rent| a| bike|.| The| bike| shop| was| only| open| for| a| few| hours| and| as| she| drove| down| to| the| village| to| rent| a| bike| she| realized| that| she| had| forgotten| her| credit| card|.|
",-1.6435335|-9.088513|-0.42981112|-10.127543|-0.5023419|-2.3537076|-5.1165853|-2.368933|-6.574955|-0.23064128|-4.033501|-0.37214145|-4.8704805|-0.78376645|-2.8804805|-2.3459303|-2.0269363|-1.3063937|-4.563052|-0.47874007|-2.1816275|-1.5458088|-0.6978636|-0.38304055|-2.0070612|-5.6160336|-1.0829413|-3.4033856|-3.43026|-1.5290833|-0.6703196|-4.0131145|-2.9404795|-2.4048629|-0.5562387|-0.1646091|-1.1501915|-2.7103603|-0.88861984|-0.6801946|-1.1966227|-2.5590184|-0.79216915|-2.2177136|-0.032455366|-0.6000062|-2.103322
2_car_managed_failed_ref,managed_failed,1,2,GPT-3,Lucy managed to rent a bike but she failed to rent a car. The,"Lucy managed to rent a bike but she failed to rent a car. The reason is that she is a young woman, and although she has a full driving licence, the car rental agency was afraid that they would have been responsible if something had happened.","Lu|cy| managed| to| rent| a| bike| but| she| failed| to| rent| a| car|.| The| reason| is| that| she| is| a| young| woman|,| and| although| she| has| a| full| driving| licence|,| the| car| rental| agency| was| afraid| that| they| would| have| been| responsible| if| something| had| happened|.|
|
|To| be| continued",-1.6435335|-9.088513|-0.42980954|-10.1275425|-0.5023421|-6.108869|-4.85426|-2.3052573|-6.1719656|-0.26784474|-3.9136348|-0.38741893|-1.9475409|-0.82398254|-3.0613947|-3.0054734|-1.9831616|-0.8757841|-0.83199304|-2.044032|-1.6117021|-2.7100258|-0.90754014|-2.2516963|-1.5597959|-6.122031|-0.4513821|-1.0515145|-0.5006956|-3.1188545|-1.073278|-0.8944359|-0.48931|-1.6647626|-1.6195861|-0.26857334|-2.2989578|-3.695077|-2.898201|-0.6579734|-3.9297605|-0.87563735|-1.1296725|-3.296883|-2.860421|-0.6860535|-1.5303825|-0.7061512|-0.14752965|-1.1521804|-1.304481|-0.0026777647|-5.244668|-2.2324107|-3.3832893
2_car_managed_failed_ref,managed_failed,2,2,GPT-3,Lucy managed to rent a bike but she failed to rent a car. The,Lucy managed to rent a bike but she failed to rent a car. The reason for this may be her poor credit history.,Lu|cy| managed| to| rent| a| bike| but| she| failed| to| rent| a| car|.| The| reason| for| this| may| be| her| poor| credit| history|.| She| was| unaware| of| this| until,-1.6435335|-9.088513|-0.42980954|-10.1275425|-0.5023421|-6.108869|-4.85426|-2.3052573|-6.1719656|-0.26784474|-3.9136348|-0.38741893|-1.9475409|-0.82398254|-3.0613947|-3.0054739|-1.9031293|-1.0153072|-4.8444943|-0.49750662|-3.2628248|-2.968731|-0.9409213|-1.3580287|-0.45636845|-1.9904168|-2.5599852|-6.2814183|-0.445453|-0.6983459|-2.034862
2_car_failed_managed_ref,failed_managed,1,1,GPT-3,Lucy failed to rent a car but she managed to rent a bike. The,Lucy failed to rent a car but she managed to rent a bike. The bike was a pink and yellow beach cruiser.,Lu|cy| failed| to| rent| a| car| but| she| managed| to| rent| a| bike|.| The| bike| was| a| pink| and| yellow| beach| cruiser|.| It| had| a| basket| on| the| front,-1.6435335|-10.963445|-0.25615084|-10.81385|-1.6046215|-1.8381548|-4.7577295|-2.5176682|-2.8915498|-0.032652657|-2.8224084|-0.13814028|-2.5506864|-0.99333304|-2.830425|-1.4476194|-1.0588406|-1.7498727|-5.161635|-2.3742752|-2.626784|-2.8677049|-0.06506466|-1.0172949|-1.5537498|-1.3389167|-0.73359174|-0.68587816|-0.7839039|-0.07461647|-0.27910364
2_car_failed_managed_ref,failed_managed,2,1,GPT-3,Lucy failed to rent a car but she managed to rent a bike. The,"Lucy failed to rent a car but she managed to rent a bike. The bike was a kind of mountain bike, with a big box in the front.","Lu|cy| failed| to| rent| a| car| but| she| managed| to| rent| a| bike|.| The| bike| was| a| kind| of| mountain| bike|,| with| a| big| box| in| the| front|.",-1.6435335|-10.963445|-0.25615084|-10.81385|-1.6046215|-1.8381548|-4.7577295|-2.5176682|-2.8915498|-0.032652657|-2.8224084|-0.13814028|-2.5506864|-0.99333304|-2.830425|-1.4476222|-1.0588406|-1.7498727|-5.6382327|-0.062194813|-3.310024|-0.054561216|-1.704893|-2.044025|-1.3495646|-2.4501996|-3.6140082|-1.4772598|-0.65737927|-0.36312523|-1.0423295
2_car_failed_managed_ref,failed_managed,1,2,GPT-3,Lucy failed to rent a bike but she managed to rent a car. The,Lucy failed to rent a bike but she managed to rent a car. The car is a convertible and it is red.,"Lu|cy| failed| to| rent| a| bike| but| she| managed| to| rent| a| car|.| The| car| is| a| convertible| and| it| is| red|.|
|
|Lu|cy| is| driving| the",-1.6433277|-10.972918|-0.25578883|-10.817902|-1.6007446|-4.5638404|-4.786195|-2.421552|-3.5463357|-0.02932527|-2.6429815|-0.26764408|-2.230442|-0.9533786|-2.790941|-1.0881003|-2.5840278|-1.5060887|-3.1309347|-1.5554096|-1.4449636|-1.0614119|-2.59622|-0.26114756|-2.3586125|-0.002348276|-1.8524873|-0.00073556235|-2.4716418|-1.2805692|-1.219386
2_car_failed_managed_ref,failed_managed,2,2,GPT-3,Lucy failed to rent a bike but she managed to rent a car. The,Lucy failed to rent a bike but she managed to rent a car. The car was a white Ferrari.,"Lu|cy| failed| to| rent| a| bike| but| she| managed| to| rent| a| car|.| The| car| was| a| white| Ferrari|.|
|
",-1.6433277|-10.972918|-0.25578883|-10.817902|-1.6007446|-4.5638404|-4.786195|-2.421552|-3.5463357|-0.02932527|-2.6429815|-0.26764408|-2.230442|-0.9533786|-2.790941|-1.0881003|-0.8942619|-1.3521693|-3.8061519|-6.245953|-1.0652609|-2.0163736|-0.0029367576
3_bear_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Carol saw a bear at the zoo but she didn't see a monkey. The,Carol saw a bear at the zoo but she didn't see a monkey. The monkey was too fast.,"Car|ol| saw| a| bear| at| the| zoo| but| she| didn|'t| see| a| monkey|.| The| monkey| was| too| fast|.|
|
|D",-4.5730577|-8.121282|-2.5034902|-8.380658|-4.0633364|-0.92327464|-2.9296832|-5.4283395|-1.7628264|-1.3672976|-0.36507556|-0.8549932|-1.3603173|-3.3098834|-0.601571|-4.01982|-1.4636241|-0.84860116|-3.6668136|-1.3928748|-1.1586833|-1.2188301|-0.0013920948|-4.9461746
