id,sentence,type,expected,order,tokens,log_probs
1_dog_modal_affirmative_nonref,John wants to own a cat but he owns a dog. The dog that he liked had been adopted by someone else.,modal_affirmative,0,2,John|##wants|##to|##own|##a|##cat|##but|##he|##owns|##a|##dog|.|##The|##dog|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-11.41762|-8.600998|-9.915765|-9.288921|-7.6078787|-8.824133|-9.739636|-13.268209|-8.92682|-10.22947|-10.301219|-11.763473|-8.430459|-8.182067|-9.234104|-7.4964166|-5.7087307|-8.613779|-13.204352|-11.211728|-10.849614|-9.998442|-10.686451|-11.751243
1_dog_managed_failed_ref,John managed to adopt a dog but failed to adopt a cat. His dog follows him everywhere he goes.,managed_failed,1,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##His|##dog|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-14.167992|-7.26062|-12.938475|-12.032337|-7.4200907|-14.4291935|-13.778559|-10.471007|-11.490407
1_dog_managed_failed_ref,John managed to adopt a dog but failed to adopt a cat. His cat follows him everywhere he goes.,managed_failed,0,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##His|##cat|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-14.167992|-7.435511|-13.5211735|-12.025205|-7.4619093|-14.378046|-13.853911|-10.261082|-11.464391
1_dog_managed_failed_nonref,John managed to adopt a dog but failed to adopt a cat. The cat that he liked had been adopted by someone else.,managed_failed,1,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##The|##cat|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-11.027565|-7.8621855|-8.237135|-10.209421|-6.749458|-5.7105513|-8.892424|-12.601408|-10.847105|-10.69825|-10.437296|-10.694042|-11.571059
1_dog_managed_failed_nonref,John managed to adopt a dog but failed to adopt a cat. The dog that he liked had been adopted by someone else.,managed_failed,0,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##The|##dog|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-11.027565|-8.196202|-8.306106|-10.071907|-7.0243406|-5.5309834|-9.058306|-12.541815|-10.877878|-10.746751|-10.45668|-10.789856|-11.620376
1_dog_managed_failed_ref,John managed to adopt a cat but failed to adopt a dog. His cat follows him everywhere he goes.,managed_failed,1,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##His|##cat|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-14.161737|-7.5939574|-13.466286|-12.066265|-7.467889|-14.452097|-13.645561|-10.347866|-11.493119
1_dog_managed_failed_ref,John managed to adopt a cat but failed to adopt a dog. His dog follows him everywhere he goes.,managed_failed,0,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##His|##dog|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-14.161737|-7.2193227|-12.812448|-11.921837|-7.33494|-14.236313|-13.6577215|-10.279468|-11.421979
1_dog_managed_failed_nonref,John managed to adopt a cat but failed to adopt a dog. The dog that he liked had been adopted by someone else.,managed_failed,1,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##The|##dog|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-11.028386|-7.782722|-8.266879|-10.230177|-6.985327|-5.6857347|-8.817841|-12.509855|-10.816484|-10.655483|-10.473653|-10.673857|-11.537549
1_dog_managed_failed_nonref,John managed to adopt a cat but failed to adopt a dog. The cat that he liked had been adopted by someone else.,managed_failed,0,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##The|##cat|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-11.028386|-8.401091|-8.590557|-10.156945|-6.754761|-5.684824|-9.008507|-12.588738|-10.834352|-10.747828|-10.604866|-10.658178|-11.595564
1_dog_failed_managed_ref,John failed to adopt a dog but managed to adopt a cat. His cat follows him everywhere he goes.,failed_managed,1,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##His|##cat|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-14.044584|-6.872612|-13.115684|-12.454841|-7.6521077|-14.612433|-13.669892|-10.062294|-11.533514
1_dog_failed_managed_ref,John failed to adopt a dog but managed to adopt a cat. His dog follows him everywhere he goes.,failed_managed,0,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##His|##dog|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-14.044584|-7.441768|-12.785479|-11.797555|-7.647489|-14.6621895|-13.621036|-10.26906|-11.434163
1_dog_failed_managed_nonref,John failed to adopt a dog but managed to adopt a cat. The dog that he liked had been adopted by someone else.,failed_managed,1,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##The|##dog|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-11.377663|-7.89913|-8.251881|-9.972471|-7.0452266|-5.439698|-8.784569|-12.406101|-10.639637|-10.761395|-10.389019|-10.569752|-11.627974
1_dog_failed_managed_nonref,John failed to adopt a dog but managed to adopt a cat. The cat that he liked had been adopted by someone else.,failed_managed,0,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##The|##cat|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-11.377663|-8.876058|-8.3095665|-10.842155|-6.4944654|-5.592384|-8.4689865|-12.467799|-10.425156|-10.313837|-10.221996|-10.552013|-11.682112
1_dog_failed_managed_ref,John failed to adopt a cat but managed to adopt a dog. His dog follows him everywhere he goes.,failed_managed,1,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##His|##dog|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-14.088042|-6.7913213|-12.679688|-12.383871|-7.459635|-14.445183|-13.487377|-10.083211|-11.475249
1_dog_failed_managed_ref,John failed to adopt a cat but managed to adopt a dog. His cat follows him everywhere he goes.,failed_managed,0,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##His|##cat|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-14.088042|-7.8123417|-13.418887|-11.813307|-7.6851435|-14.657478|-13.549916|-10.091126|-11.441604
1_dog_failed_managed_nonref,John failed to adopt a cat but managed to adopt a dog. The cat that he liked had been adopted by someone else.,failed_managed,1,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##The|##cat|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-11.187303|-8.507596|-8.414216|-10.061804|-6.905786|-5.5296535|-8.741723|-12.477959|-10.608251|-10.634543|-10.46513|-10.4527|-11.619172
1_dog_failed_managed_nonref,John failed to adopt a cat but managed to adopt a dog. The dog that he liked had been adopted by someone else.,failed_managed,0,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##The|##dog|##that|##he|##liked|##had|##been|##adopted|##by|##someone|##else|.|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-11.187303|-8.154804|-8.189723|-10.697977|-7.0809135|-5.6960654|-8.394606|-12.400851|-10.413733|-10.222423|-10.180081|-10.527714|-11.625301
2_car_affirmative_negation_ref,Lucy has a car but she doesn't have a bike. Her car is red.,affirmative_negation,1,1,Lu|cy|##has|##a|##car|##but|##she|##doesn|'t|##have|##a|##bike|.|##Her|##car|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-10.484421|-8.830473|-9.637298|-16.767754|-12.267139|-11.972685|-10.782433|-8.109261|-10.663794|-11.968592|-8.095034|-9.402893|-9.975853|-10.794159|-11.786825
2_car_affirmative_negation_ref,Lucy has a car but she doesn't have a bike. Her bike is red. ,affirmative_negation,0,1,Lu|cy|##has|##a|##car|##but|##she|##doesn|'t|##have|##a|##bike|.|##Her|##bike|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-10.484421|-8.830473|-9.637298|-16.767754|-12.267139|-11.972685|-10.782433|-8.109261|-10.663794|-11.968592|-7.2617292|-9.2672615|-9.764144|-10.304054|-11.724172
2_car_affirmative_negation_nonref,Lucy has a car but she doesn't have a bike. The bike that she liked would have been too expensive.,affirmative_negation,1,1,Lu|cy|##has|##a|##car|##but|##she|##doesn|'t|##have|##a|##bike|.|##The|##bike|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-10.484421|-8.830473|-9.637298|-16.767754|-12.267139|-11.972685|-10.782433|-8.109261|-10.663794|-11.113951|-6.9648995|-8.13579|-9.914296|-8.507032|-10.400627|-8.786497|-9.240685|-7.454265|-11.4486|-10.841671|-11.592367
2_car_affirmative_negation_nonref,Lucy has a car but she doesn't have a bike. The car that she liked would have been too expensive.,affirmative_negation,0,1,Lu|cy|##has|##a|##car|##but|##she|##doesn|'t|##have|##a|##bike|.|##The|##car|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-10.484421|-8.830473|-9.637298|-16.767754|-12.267139|-11.972685|-10.782433|-8.109261|-10.663794|-11.113951|-7.782029|-8.110179|-10.305817|-8.286049|-10.229388|-8.453181|-8.997647|-7.6903386|-11.356361|-10.899063|-11.620548
2_car_affirmative_negation_ref,Lucy has a bike but she doesn't have a car. Her bike is red. ,affirmative_negation,1,2,Lu|cy|##has|##a|##bike|##but|##she|##doesn|'t|##have|##a|##car|.|##Her|##bike|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-7.2251625|-9.001133|-9.629139|-16.774721|-12.626974|-12.198154|-10.181211|-8.891298|-10.728178|-12.156619|-7.128425|-9.234093|-9.877741|-10.419141|-11.748986
2_car_affirmative_negation_ref,Lucy has a bike but she doesn't have a car. Her car is red.,affirmative_negation,0,2,Lu|cy|##has|##a|##bike|##but|##she|##doesn|'t|##have|##a|##car|.|##Her|##car|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-7.2251625|-9.001133|-9.629139|-16.774721|-12.626974|-12.198154|-10.181211|-8.891298|-10.728178|-12.156619|-8.395988|-9.34321|-10.067059|-10.367602|-11.686278
2_car_affirmative_negation_nonref,Lucy has a bike but she doesn't have a car. The car that she liked would have been too expensive.,affirmative_negation,1,2,Lu|cy|##has|##a|##bike|##but|##she|##doesn|'t|##have|##a|##car|.|##The|##car|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-7.2251625|-9.001133|-9.629139|-16.774721|-12.626974|-12.198154|-10.181211|-8.891298|-10.728178|-11.099439|-8.191644|-7.9435377|-10.328636|-8.35369|-10.076901|-8.81943|-8.940738|-8.021391|-11.515079|-10.760146|-11.531559
2_car_affirmative_negation_nonref,Lucy has a bike but she doesn't have a car. The bike that she liked would have been too expensive.,affirmative_negation,0,2,Lu|cy|##has|##a|##bike|##but|##she|##doesn|'t|##have|##a|##car|.|##The|##bike|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-8.79928|-8.515518|-7.2251625|-9.001133|-9.629139|-16.774721|-12.626974|-12.198154|-10.181211|-8.891298|-10.728178|-11.099439|-6.93116|-8.213245|-10.11724|-8.777581|-10.325075|-9.137415|-9.224355|-7.755213|-11.4718|-10.806022|-11.6023035
2_car_negation_affirmative_ref,Lucy doesn't have a car but she has a bike. Her bike is red. ,negation_affirmative,1,1,Lu|cy|##doesn|'t|##have|##a|##car|##but|##she|##has|##a|##bike|.|##Her|##bike|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-9.226488|-9.439112|-9.836548|-9.451757|-9.240029|-8.283081|-10.851427|-11.91652|-7.382595|-9.167368|-9.618082|-10.08607|-11.785475
2_car_negation_affirmative_ref,Lucy doesn't have a car but she has a bike. Her car is red.,negation_affirmative,0,1,Lu|cy|##doesn|'t|##have|##a|##car|##but|##she|##has|##a|##bike|.|##Her|##car|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-9.226488|-9.439112|-9.836548|-9.451757|-9.240029|-8.283081|-10.851427|-11.91652|-8.609358|-9.400026|-9.803572|-10.400583|-11.739035
2_car_negation_affirmative_nonref,Lucy doesn't have a car but she has a bike. The car that she liked would have been too expensive.,negation_affirmative,1,1,Lu|cy|##doesn|'t|##have|##a|##car|##but|##she|##has|##a|##bike|.|##The|##car|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-9.226488|-9.439112|-9.836548|-9.451757|-9.240029|-8.283081|-10.851427|-11.115964|-8.083957|-8.02676|-10.244997|-8.658371|-10.073724|-8.729937|-9.031039|-7.9458184|-11.35902|-10.741217|-11.556775
2_car_negation_affirmative_nonref,Lucy doesn't have a car but she has a bike. The bike that she liked would have been too expensive.,negation_affirmative,0,1,Lu|cy|##doesn|'t|##have|##a|##car|##but|##she|##has|##a|##bike|.|##The|##bike|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-9.226488|-9.439112|-9.836548|-9.451757|-9.240029|-8.283081|-10.851427|-11.115964|-7.6887417|-8.025512|-9.870186|-9.629895|-10.423445|-9.208659|-9.214036|-7.6757336|-11.555502|-10.767415|-11.607655
2_car_negation_affirmative_ref,Lucy doesn't have a bike but she has a car. Her car is red.,negation_affirmative,1,2,Lu|cy|##doesn|'t|##have|##a|##bike|##but|##she|##has|##a|##car|.|##Her|##car|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-6.540356|-9.308637|-9.97752|-9.50963|-9.230709|-9.273495|-10.630947|-12.130803|-7.874131|-9.301674|-9.881384|-10.149319|-11.726347
2_car_negation_affirmative_ref,Lucy doesn't have a bike but she has a car. Her bike is red. ,negation_affirmative,0,2,Lu|cy|##doesn|'t|##have|##a|##bike|##but|##she|##has|##a|##car|.|##Her|##bike|##is|##red|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-6.540356|-9.308637|-9.97752|-9.50963|-9.230709|-9.273495|-10.630947|-12.130803|-7.494019|-9.272275|-9.627334|-10.272704|-11.71072
2_car_negation_affirmative_nonref,Lucy doesn't have a bike but she has a car. The bike that she liked would have been too expensive.,negation_affirmative,1,2,Lu|cy|##doesn|'t|##have|##a|##bike|##but|##she|##has|##a|##car|.|##The|##bike|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-6.540356|-9.308637|-9.97752|-9.50963|-9.230709|-9.273495|-10.630947|-10.771484|-7.402646|-8.051426|-9.965013|-8.937651|-10.221145|-8.693789|-9.279385|-7.487279|-11.363235|-10.798976|-11.553974
2_car_negation_affirmative_nonref,Lucy doesn't have a bike but she has a car. The car that she liked would have been too expensive.,negation_affirmative,0,2,Lu|cy|##doesn|'t|##have|##a|##bike|##but|##she|##has|##a|##car|.|##The|##car|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-7.4312167|-11.2824135|-16.100689|-11.154668|-11.481765|-9.557972|-6.540356|-9.308637|-9.97752|-9.50963|-9.230709|-9.273495|-10.630947|-10.771484|-8.215206|-7.654026|-10.191464|-9.373197|-10.271081|-8.619476|-8.773119|-7.8948927|-11.5406|-10.748833|-11.540365
2_car_know_doubt_ref,I know that Lucy has a car but I doubt that she has a bike. Her car is red.,know_doubt,1,1,I|##know|##that|##Lucy|##has|##a|##car|##but|##I|##doubt|##that|##she|##has|##a|##bike|.|##Her|##car|##is|##red|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-10.007163|-8.643885|-9.983511|-14.260147|-5.0586576|-10.832842|-9.1296|-9.76327|-7.1187|-10.37946|-11.923795|-8.261412|-8.979613|-9.860754|-10.860384|-11.606069
2_car_know_doubt_ref,I know that Lucy has a car but I doubt that she has a bike. Her bike is red. ,know_doubt,0,1,I|##know|##that|##Lucy|##has|##a|##car|##but|##I|##doubt|##that|##she|##has|##a|##bike|.|##Her|##bike|##is|##red|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-10.007163|-8.643885|-9.983511|-14.260147|-5.0586576|-10.832842|-9.1296|-9.76327|-7.1187|-10.37946|-11.923795|-7.4317217|-9.185033|-9.724711|-10.457729|-11.569727
2_car_know_doubt_nonref,I know that Lucy has a car but I doubt that she has a bike. The bike that she liked would have been too expensive.,know_doubt,1,1,I|##know|##that|##Lucy|##has|##a|##car|##but|##I|##doubt|##that|##she|##has|##a|##bike|.|##The|##bike|##that|##she|##liked|##would|##have|##been|##too|##expensive|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-10.007163|-8.643885|-9.983511|-14.260147|-5.0586576|-10.832842|-9.1296|-9.76327|-7.1187|-10.37946|-11.271152|-7.2572336|-7.8109245|-10.103962|-8.908555|-9.564313|-8.078587|-8.85502|-7.674149|-11.044893|-10.314295|-11.520936
