pair_id,sentence,type,pronoun,preferred,noun,verb
0,James owned a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,own
157,Thomas visited a dog and  ||| it  ||| liked to swim in lakes.,negation,1,1,dog,visit
157,Thomas didn't visit a dog and  ||| it  ||| liked to swim in lakes.,negation,1,0,dog,visit
158,Jessica visited a dog and  ||| the dog  ||| loved cheese.,negation,0,1,dog,visit
158,Jessica didn't visit a dog and  ||| the dog  ||| loved cheese.,negation,0,0,dog,visit
159,Jessica visited a dog and  ||| it  ||| loved cheese.,negation,1,1,dog,visit
159,Jessica didn't visit a dog and  ||| it  ||| loved cheese.,negation,1,0,dog,visit
160,Elizabeth met a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,meet
160,Elizabeth didn't meet a dog and  ||| the dog  ||| had a long tail.,negation,0,0,dog,meet
161,Elizabeth met a dog and  ||| it  ||| had a long tail.,negation,1,1,dog,meet
161,Elizabeth didn't meet a dog and  ||| it  ||| had a long tail.,negation,1,0,dog,meet
162,Susan met a dog and  ||| the dog  ||| had a red collar.,negation,0,1,dog,meet
162,Susan didn't meet a dog and  ||| the dog  ||| had a red collar.,negation,0,0,dog,meet
163,Susan met a dog and  ||| it  ||| had a red collar.,negation,1,1,dog,meet
163,Susan didn't meet a dog and  ||| it  ||| had a red collar.,negation,1,0,dog,meet
164,Thomas met a dog and  ||| the dog  ||| had a blind eye.,negation,0,1,dog,meet
164,Thomas didn't meet a dog and  ||| the dog  ||| had a blind eye.,negation,0,0,dog,meet
165,Thomas met a dog and  ||| it  ||| had a blind eye.,negation,1,1,dog,meet
165,Thomas didn't meet a dog and  ||| it  ||| had a blind eye.,negation,1,0,dog,meet
166,Karen met a dog and  ||| the dog  ||| had a shrill voice.,negation,0,1,dog,meet
166,Karen didn't meet a dog and  ||| the dog  ||| had a shrill voice.,negation,0,0,dog,meet
167,Karen met a dog and  ||| it  ||| had a shrill voice.,negation,1,1,dog,meet
167,Karen didn't meet a dog and  ||| it  ||| had a shrill voice.,negation,1,0,dog,meet
168,Mary met a dog and  ||| the dog  ||| had a colorful back.,negation,0,1,dog,meet
168,Mary didn't meet a dog and  ||| the dog  ||| had a colorful back.,negation,0,0,dog,meet
169,Mary met a dog and  ||| it  ||| had a colorful back.,negation,1,1,dog,meet
169,Mary didn't meet a dog and  ||| it  ||| had a colorful back.,negation,1,0,dog,meet
170,Jessica met a dog and  ||| the dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,meet
170,Jessica didn't meet a dog and  ||| the dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,meet
171,Jessica met a dog and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,1,dog,meet
171,Jessica didn't meet a dog and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,0,dog,meet
172,John met a dog and  ||| the dog  ||| preferred fish over other food.,negation,0,1,dog,meet
172,John didn't meet a dog and  ||| the dog  ||| preferred fish over other food.,negation,0,0,dog,meet
173,John met a dog and  ||| it  ||| preferred fish over other food.,negation,1,1,dog,meet
173,John didn't meet a dog and  ||| it  ||| preferred fish over other food.,negation,1,0,dog,meet
174,Mary met a dog and  ||| the dog  ||| was called Fido.,negation,0,1,dog,meet
174,Mary didn't meet a dog and  ||| the dog  ||| was called Fido.,negation,0,0,dog,meet
175,Mary met a dog and  ||| it  ||| was called Fido.,negation,1,1,dog,meet
175,Mary didn't meet a dog and  ||| it  ||| was called Fido.,negation,1,0,dog,meet
176,Karen met a dog and  ||| the dog  ||| liked to swim in lakes.,negation,0,1,dog,meet
176,Karen didn't meet a dog and  ||| the dog  ||| liked to swim in lakes.,negation,0,0,dog,meet
177,Karen met a dog and  ||| it  ||| liked to swim in lakes.,negation,1,1,dog,meet
177,Karen didn't meet a dog and  ||| it  ||| liked to swim in lakes.,negation,1,0,dog,meet
178,Jessica met a dog and  ||| the dog  ||| loved cheese.,negation,0,1,dog,meet
178,Jessica didn't meet a dog and  ||| the dog  ||| loved cheese.,negation,0,0,dog,meet
179,Jessica met a dog and  ||| it  ||| loved cheese.,negation,1,1,dog,meet
179,Jessica didn't meet a dog and  ||| it  ||| loved cheese.,negation,1,0,dog,meet
180,Elizabeth adopted a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,adopt
180,Elizabeth didn't adopt a dog and  ||| the dog  ||| had a long tail.,negation,0,0,dog,adopt
181,Elizabeth adopted a dog and  ||| it  ||| had a long tail.,negation,1,1,dog,adopt
181,Elizabeth didn't adopt a dog and  ||| it  ||| had a long tail.,negation,1,0,dog,adopt
182,Elizabeth adopted a dog and  ||| the dog  ||| had a red collar.,negation,0,1,dog,adopt
182,Elizabeth didn't adopt a dog and  ||| the dog  ||| had a red collar.,negation,0,0,dog,adopt
183,Elizabeth adopted a dog and  ||| it  ||| had a red collar.,negation,1,1,dog,adopt
183,Elizabeth didn't adopt a dog and  ||| it  ||| had a red collar.,negation,1,0,dog,adopt
184,Richard adopted a dog and  ||| the dog  ||| had a blind eye.,negation,0,1,dog,adopt
184,Richard didn't adopt a dog and  ||| the dog  ||| had a blind eye.,negation,0,0,dog,adopt
185,Richard adopted a dog and  ||| it  ||| had a blind eye.,negation,1,1,dog,adopt
185,Richard didn't adopt a dog and  ||| it  ||| had a blind eye.,negation,1,0,dog,adopt
186,Barbara adopted a dog and  ||| the dog  ||| had a shrill voice.,negation,0,1,dog,adopt
186,Barbara didn't adopt a dog and  ||| the dog  ||| had a shrill voice.,negation,0,0,dog,adopt
187,Barbara adopted a dog and  ||| it  ||| had a shrill voice.,negation,1,1,dog,adopt
187,Barbara didn't adopt a dog and  ||| it  ||| had a shrill voice.,negation,1,0,dog,adopt
188,Barbara adopted a dog and  ||| the dog  ||| had a colorful back.,negation,0,1,dog,adopt
188,Barbara didn't adopt a dog and  ||| the dog  ||| had a colorful back.,negation,0,0,dog,adopt
189,Barbara adopted a dog and  ||| it  ||| had a colorful back.,negation,1,1,dog,adopt
189,Barbara didn't adopt a dog and  ||| it  ||| had a colorful back.,negation,1,0,dog,adopt
190,Karen adopted a dog and  ||| the dog  ||| enjoyed frolicking in the forest.,negation,0,1,dog,adopt
190,Karen didn't adopt a dog and  ||| the dog  ||| enjoyed frolicking in the forest.,negation,0,0,dog,adopt
191,Karen adopted a dog and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,1,dog,adopt
191,Karen didn't adopt a dog and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,0,dog,adopt
192,Nancy adopted a dog and  ||| the dog  ||| preferred fish over other food.,negation,0,1,dog,adopt
192,Nancy didn't adopt a dog and  ||| the dog  ||| preferred fish over other food.,negation,0,0,dog,adopt
193,Nancy adopted a dog and  ||| it  ||| preferred fish over other food.,negation,1,1,dog,adopt
193,Nancy didn't adopt a dog and  ||| it  ||| preferred fish over other food.,negation,1,0,dog,adopt
194,Joseph adopted a dog and  ||| the dog  ||| was called Fido.,negation,0,1,dog,adopt
194,Joseph didn't adopt a dog and  ||| the dog  ||| was called Fido.,negation,0,0,dog,adopt
195,Joseph adopted a dog and  ||| it  ||| was called Fido.,negation,1,1,dog,adopt
195,Joseph didn't adopt a dog and  ||| it  ||| was called Fido.,negation,1,0,dog,adopt
196,Jennifer adopted a dog and  ||| the dog  ||| liked to swim in lakes.,negation,0,1,dog,adopt
196,Jennifer didn't adopt a dog and  ||| the dog  ||| liked to swim in lakes.,negation,0,0,dog,adopt
197,Jennifer adopted a dog and  ||| it  ||| liked to swim in lakes.,negation,1,1,dog,adopt
197,Jennifer didn't adopt a dog and  ||| it  ||| liked to swim in lakes.,negation,1,0,dog,adopt
198,Bob adopted a dog and  ||| the dog  ||| loved cheese.,negation,0,1,dog,adopt
198,Bob didn't adopt a dog and  ||| the dog  ||| loved cheese.,negation,0,0,dog,adopt
199,Bob adopted a dog and  ||| it  ||| loved cheese.,negation,1,1,dog,adopt
199,Bob didn't adopt a dog and  ||| it  ||| loved cheese.,negation,1,0,dog,adopt
200,Barbara owned an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,1,aardvark,own
200,Barbara didn't own an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,0,aardvark,own
201,Barbara owned an aardvark and  ||| it  ||| had a long tail.,negation,1,1,aardvark,own
201,Barbara didn't own an aardvark and  ||| it  ||| had a long tail.,negation,1,0,aardvark,own
202,Jennifer owned an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,1,aardvark,own
202,Jennifer didn't own an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,0,aardvark,own
203,Jennifer owned an aardvark and  ||| it  ||| had a red collar.,negation,1,1,aardvark,own
203,Jennifer didn't own an aardvark and  ||| it  ||| had a red collar.,negation,1,0,aardvark,own
204,John owned an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,1,aardvark,own
204,John didn't own an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,0,aardvark,own
205,John owned an aardvark and  ||| it  ||| had a blind eye.,negation,1,1,aardvark,own
205,John didn't own an aardvark and  ||| it  ||| had a blind eye.,negation,1,0,aardvark,own
206,Michael owned an aardvark and  ||| the aardvark  ||| had a shrill voice.,negation,0,1,aardvark,own
206,Michael didn't own an aardvark and  ||| the aardvark  ||| had a shrill voice.,negation,0,0,aardvark,own
207,Michael owned an aardvark and  ||| it  ||| had a shrill voice.,negation,1,1,aardvark,own
207,Michael didn't own an aardvark and  ||| it  ||| had a shrill voice.,negation,1,0,aardvark,own
208,James owned an aardvark and  ||| the aardvark  ||| had a colorful back.,negation,0,1,aardvark,own
208,James didn't own an aardvark and  ||| the aardvark  ||| had a colorful back.,negation,0,0,aardvark,own
209,James owned an aardvark and  ||| it  ||| had a colorful back.,negation,1,1,aardvark,own
209,James didn't own an aardvark and  ||| it  ||| had a colorful back.,negation,1,0,aardvark,own
210,Jennifer owned an aardvark and  ||| the aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,own
210,Jennifer didn't own an aardvark and  ||| the aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,own
211,Jennifer owned an aardvark and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,own
211,Jennifer didn't own an aardvark and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,own
212,David owned an aardvark and  ||| the aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,own
212,David didn't own an aardvark and  ||| the aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,own
213,David owned an aardvark and  ||| it  ||| preferred fish over other food.,negation,1,1,aardvark,own
213,David didn't own an aardvark and  ||| it  ||| preferred fish over other food.,negation,1,0,aardvark,own
214,Bob owned an aardvark and  ||| the aardvark  ||| was called Fido.,negation,0,1,aardvark,own
214,Bob didn't own an aardvark and  ||| the aardvark  ||| was called Fido.,negation,0,0,aardvark,own
215,Bob owned an aardvark and  ||| it  ||| was called Fido.,negation,1,1,aardvark,own
215,Bob didn't own an aardvark and  ||| it  ||| was called Fido.,negation,1,0,aardvark,own
216,Jessica owned an aardvark and  ||| the aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,own
216,Jessica didn't own an aardvark and  ||| the aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,own
217,Jessica owned an aardvark and  ||| it  ||| liked to swim in lakes.,negation,1,1,aardvark,own
217,Jessica didn't own an aardvark and  ||| it  ||| liked to swim in lakes.,negation,1,0,aardvark,own
218,Joseph owned an aardvark and  ||| the aardvark  ||| loved cheese.,negation,0,1,aardvark,own
218,Joseph didn't own an aardvark and  ||| the aardvark  ||| loved cheese.,negation,0,0,aardvark,own
219,Joseph owned an aardvark and  ||| it  ||| loved cheese.,negation,1,1,aardvark,own
219,Joseph didn't own an aardvark and  ||| it  ||| loved cheese.,negation,1,0,aardvark,own
220,Nancy saw an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,1,aardvark,see
220,Nancy didn't see an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,0,aardvark,see
221,Nancy saw an aardvark and  ||| it  ||| had a long tail.,negation,1,1,aardvark,see
221,Nancy didn't see an aardvark and  ||| it  ||| had a long tail.,negation,1,0,aardvark,see
222,Jessica saw an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,1,aardvark,see
222,Jessica didn't see an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,0,aardvark,see
223,Jessica saw an aardvark and  ||| it  ||| had a red collar.,negation,1,1,aardvark,see
223,Jessica didn't see an aardvark and  ||| it  ||| had a red collar.,negation,1,0,aardvark,see
224,David saw an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,1,aardvark,see
224,David didn't see an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,0,aardvark,see
225,David saw an aardvark and  ||| it  ||| had a blind eye.,negation,1,1,aardvark,see
225,David didn't see an aardvark and  ||| it  ||| had a blind eye.,negation,1,0,aardvark,see
226,Sarah saw an aardvark and  ||| the aardvark  ||| had a shrill voice.,negation,0,1,aardvark,see
226,Sarah didn't see an aardvark and  ||| the aardvark  ||| had a shrill voice.,negation,0,0,aardvark,see
227,Sarah saw an aardvark and  ||| it  ||| had a shrill voice.,negation,1,1,aardvark,see
227,Sarah didn't see an aardvark and  ||| it  ||| had a shrill voice.,negation,1,0,aardvark,see
228,Michael saw an aardvark and  ||| the aardvark  ||| had a colorful back.,negation,0,1,aardvark,see
228,Michael didn't see an aardvark and  ||| the aardvark  ||| had a colorful back.,negation,0,0,aardvark,see
229,Michael saw an aardvark and  ||| it  ||| had a colorful back.,negation,1,1,aardvark,see
229,Michael didn't see an aardvark and  ||| it  ||| had a colorful back.,negation,1,0,aardvark,see
230,Bob saw an aardvark and  ||| the aardvark  ||| enjoyed frolicking in the forest.,negation,0,1,aardvark,see
230,Bob didn't see an aardvark and  ||| the aardvark  ||| enjoyed frolicking in the forest.,negation,0,0,aardvark,see
231,Bob saw an aardvark and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,1,aardvark,see
231,Bob didn't see an aardvark and  ||| it  ||| enjoyed frolicking in the forest.,negation,1,0,aardvark,see
232,Nancy saw an aardvark and  ||| the aardvark  ||| preferred fish over other food.,negation,0,1,aardvark,see
232,Nancy didn't see an aardvark and  ||| the aardvark  ||| preferred fish over other food.,negation,0,0,aardvark,see
233,Nancy saw an aardvark and  ||| it  ||| preferred fish over other food.,negation,1,1,aardvark,see
233,Nancy didn't see an aardvark and  ||| it  ||| preferred fish over other food.,negation,1,0,aardvark,see
234,Chris saw an aardvark and  ||| the aardvark  ||| was called Fido.,negation,0,1,aardvark,see
234,Chris didn't see an aardvark and  ||| the aardvark  ||| was called Fido.,negation,0,0,aardvark,see
235,Chris saw an aardvark and  ||| it  ||| was called Fido.,negation,1,1,aardvark,see
235,Chris didn't see an aardvark and  ||| it  ||| was called Fido.,negation,1,0,aardvark,see
236,Bob saw an aardvark and  ||| the aardvark  ||| liked to swim in lakes.,negation,0,1,aardvark,see
236,Bob didn't see an aardvark and  ||| the aardvark  ||| liked to swim in lakes.,negation,0,0,aardvark,see
237,Bob saw an aardvark and  ||| it  ||| liked to swim in lakes.,negation,1,1,aardvark,see
237,Bob didn't see an aardvark and  ||| it  ||| liked to swim in lakes.,negation,1,0,aardvark,see
238,Joseph saw an aardvark and  ||| the aardvark  ||| loved cheese.,negation,0,1,aardvark,see
238,Joseph didn't see an aardvark and  ||| the aardvark  ||| loved cheese.,negation,0,0,aardvark,see
239,Joseph saw an aardvark and  ||| it  ||| loved cheese.,negation,1,1,aardvark,see
239,Joseph didn't see an aardvark and  ||| it  ||| loved cheese.,negation,1,0,aardvark,see
240,Susan kicked an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,1,aardvark,kick
240,Susan didn't kick an aardvark and  ||| the aardvark  ||| had a long tail.,negation,0,0,aardvark,kick
241,Susan kicked an aardvark and  ||| it  ||| had a long tail.,negation,1,1,aardvark,kick
241,Susan didn't kick an aardvark and  ||| it  ||| had a long tail.,negation,1,0,aardvark,kick
242,Barbara kicked an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,1,aardvark,kick
242,Barbara didn't kick an aardvark and  ||| the aardvark  ||| had a red collar.,negation,0,0,aardvark,kick
243,Barbara kicked an aardvark and  ||| it  ||| had a red collar.,negation,1,1,aardvark,kick
243,Barbara didn't kick an aardvark and  ||| it  ||| had a red collar.,negation,1,0,aardvark,kick
244,Barbara kicked an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,1,aardvark,kick
244,Barbara didn't kick an aardvark and  ||| the aardvark  ||| had a blind eye.,negation,0,0,aardvark,kick
245,Barbara kicked an aardvark and  ||| it  ||| had a blind eye.,negation,1,1,aardvark,kick
