id,sent,expected,tokens,logprobs
2_car_doubt_two_pref,I doubt that Lucy has a car but I know that Ethan has two cars. The cars have a self-driving mode.,1,I| doubt| that| Lucy| has| a| car| but| I| know| that| Ethan| has| two| cars|.| The| cars| have| a| self|-driving| mode|.,"[-7.8072996, -1.8339221, -10.804901, -3.0655446, -2.3919013, -6.409645, -4.3648415, -1.6055058, -2.8173325, -1.1633767, -8.238448, -1.2820516, -4.619615, -1.4195372, -1.1705492, -3.7763062, -2.7900708, -3.7757468, -2.6552129, -9.661389, -2.5779753, -2.0698948, -1.8033332]"
2_car_doubt_doubt_sref,I doubt that Lucy has a car and I doubt that Ethan has a car as well. The car has a self-driving mode.,0,I| doubt| that| Lucy| has| a| car| and| I| doubt| that| Ethan| has| a| car| as| well|.| The| car| has| a| self|-driving| mode|.,"[-7.8072996, -1.8339221, -10.804901, -3.0655446, -2.3919013, -6.409645, -3.3452883, -1.8791829, -1.5644461, -0.3609649, -8.225419, -1.0479922, -0.642607, -0.9884308, -4.4685235, -0.26363492, -0.66812414, -3.8142343, -3.718083, -4.173745, -2.7261887, -8.771517, -1.4003811, -2.152769, -1.9534434]"
2_car_doubt_doubt_pref,I doubt that Lucy has a car and I doubt that Ethan has a car as well. The cars have a self-driving mode.,0,I| doubt| that| Lucy| has| a| car| and| I| doubt| that| Ethan| has| a| car| as| well|.| The| cars| have| a| self|-driving| mode|.,"[-7.8072996, -1.8339221, -10.804901, -3.0655446, -2.3919013, -6.409645, -3.3452883, -1.8791829, -1.5644461, -0.3609649, -8.225419, -1.0479922, -0.642607, -0.9884308, -4.4685235, -0.26363492, -0.66812414, -3.8142343, -5.2888627, -4.3609247, -3.163662, -8.87202, -1.5198106, -2.1565437, -2.1088054]"
2_car_managed_failed_sref,Lucy managed to rent a car but Ethan failed to rent a car. The car has a self-driving mode.,1,Luc|y| managed| to| rent| a| car| but| Ethan| failed| to| rent| a| car|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -0.6518311, -2.1952643, -4.5108404, -10.164949, -5.814016, -0.42169094, -3.244644, -0.81913054, -0.4422786, -1.1960013, -3.1466446, -2.4759147, -4.7758484, -1.5876447, -7.7629595, -1.7431738, -2.0034113, -1.5714779]"
2_car_managed_failed_pref,Lucy managed to rent a car but Ethan failed to rent a car. The cars have a self-driving mode.,0,Luc|y| managed| to| rent| a| car| but| Ethan| failed| to| rent| a| car|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -0.6518311, -2.1952643, -4.5108404, -10.164949, -5.814016, -0.42169094, -3.244644, -0.81913054, -0.4422786, -1.1960013, -3.1466446, -5.839669, -4.092328, -2.6615024, -7.876992, -1.7766187, -1.736141, -1.7365738]"
2_car_two_failed_sref,Lucy managed to rent two cars but Ethan failed to rent a car. The car has a self-driving mode.,0,Luc|y| managed| to| rent| two| cars| but| Ethan| failed| to| rent| a| car|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -4.65537, -2.90899, -4.693982, -10.934052, -5.9181643, -0.28994203, -2.1984532, -1.3984385, -0.29413676, -1.325989, -2.8808477, -3.2876706, -5.512327, -1.7580316, -7.475382, -2.054538, -2.1758351, -1.7927628]"
2_car_two_failed_pref,Lucy managed to rent two cars but Ethan failed to rent a car. The cars have a self-driving mode.,1,Luc|y| managed| to| rent| two| cars| but| Ethan| failed| to| rent| a| car|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -4.65537, -2.90899, -4.693982, -10.934052, -5.9181643, -0.28994203, -2.1984532, -1.3984385, -0.29413676, -1.325989, -2.8808477, -4.0601096, -4.4839935, -2.4456234, -8.373716, -2.2822053, -1.8068506, -1.8930192]"
2_car_managed_managed_sref,Lucy managed to rent a car and Ethan managed to rent a car as well. The car has a self-driving mode.,0,Luc|y| managed| to| rent| a| car| and| Ethan| managed| to| rent| a| car| as| well|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -0.6518311, -2.1952643, -1.5356778, -11.760173, -3.6692746, -0.043750398, -2.7725563, -0.2644979, -1.9319955, -3.5890546, -0.042199302, -0.57573676, -3.1949627, -2.948168, -5.094291, -1.3861254, -7.831212, -1.6056288, -1.8264568, -1.7634857]"
2_car_managed_managed_pref,Lucy managed to rent a car and Ethan managed to rent a car as well. The cars have a self-driving mode.,1,Luc|y| managed| to| rent| a| car| and| Ethan| managed| to| rent| a| car| as| well|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -10.486582, -0.19647107, -8.888026, -0.6518311, -2.1952643, -1.5356778, -11.760173, -3.6692746, -0.043750398, -2.7725563, -0.2644979, -1.9319955, -3.5890546, -0.042199302, -0.57573676, -3.1949627, -3.2033226, -4.384146, -2.5061164, -8.166443, -1.7837484, -1.8094885, -1.9412264]"
2_car_failed_managed_sref,Lucy failed to rent a car but Ethan managed to rent a car. The car has a self-driving mode.,1,Luc|y| failed| to| rent| a| car| but| Ethan| managed| to| rent| a| car|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -4.8910904, -10.483656, -3.62488, -0.07503154, -2.2275214, -0.8177058, -0.753223, -1.4550492, -2.9727573, -1.7151445, -3.713356, -1.2212149, -8.770596, -1.8469164, -1.8060516, -1.4389117]"
2_car_failed_managed_pref,Lucy failed to rent a car but Ethan managed to rent a car. The cars have a self-driving mode.,0,Luc|y| failed| to| rent| a| car| but| Ethan| managed| to| rent| a| car|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -4.8910904, -10.483656, -3.62488, -0.07503154, -2.2275214, -0.8177058, -0.753223, -1.4550492, -2.9727573, -5.9310527, -3.8695335, -2.625486, -8.407251, -1.9863052, -1.5384436, -1.6124104]"
2_car_failed_two_sref,Lucy failed to rent a car but Ethan managed to rent two cars. The car has a self-driving mode.,0,Luc|y| failed| to| rent| a| car| but| Ethan| managed| to| rent| two| cars|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -4.8910904, -10.483656, -3.62488, -0.07503154, -2.2275214, -3.9153736, -1.1536893, -1.2568924, -2.7935405, -3.9790614, -5.225843, -1.4786724, -7.9286695, -2.1746798, -1.8872633, -1.600222]"
2_car_failed_two_pref,Lucy failed to rent a car but Ethan managed to rent two cars. The cars have a self-driving mode.,1,Luc|y| failed| to| rent| a| car| but| Ethan| managed| to| rent| two| cars|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -4.8910904, -10.483656, -3.62488, -0.07503154, -2.2275214, -3.9153736, -1.1536893, -1.2568924, -2.7935405, -2.668194, -3.975438, -2.1932354, -9.012792, -2.1622381, -1.6964618, -1.693218]"
2_car_failed_failed_sref,Lucy failed to rent a car and Ethan failed to rent a car as well. The car has a self-driving mode.,0,Luc|y| failed| to| rent| a| car| and| Ethan| failed| to| rent| a| car| as| well|.| The| car| has| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -2.343046, -11.560915, -3.3469496, -0.06068485, -2.6217566, -0.2733843, -1.1158959, -3.9386098, -0.15418738, -0.6146711, -3.2626553, -3.7795453, -5.7567034, -2.0710175, -8.00428, -1.4343178, -2.2114208, -1.8659666]"
2_car_failed_failed_pref,Lucy failed to rent a car and Ethan failed to rent a car as well. The cars have a self-driving mode.,0,Luc|y| failed| to| rent| a| car| and| Ethan| failed| to| rent| a| car| as| well|.| The| cars| have| a| self|-driving| mode|.,"[-1.2672312, -11.33446, -0.52421093, -9.948999, -1.3546154, -1.3882747, -2.343046, -11.560915, -3.3469496, -0.06068485, -2.6217566, -0.2733843, -1.1158959, -3.9386098, -0.15418738, -0.6146711, -3.2626553, -6.0563283, -4.5237765, -2.711573, -7.8451457, -1.6020911, -1.9211868, -2.0788293]"
3_bear_affirmative_negation_sref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. The bear was taller than expected.,1,Carol| saw| a| bear| at| the| zoo| but| Jack| didn|'t| see| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-9.613914, -2.4458246, -7.152803, -3.7438426, -0.88435334, -3.656279, -5.331295, -7.504423, -1.0985904, -0.81701076, -2.2911167, -1.6524682, -0.1607326, -0.36480406, -0.022373537, -0.0064242673, -1.0153421, -3.238524, -1.5483235, -0.9757791, -7.967609, -0.07875064, -11.934639, -0.9171679]"
3_bear_affirmative_negation_pref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. The bears were taller than expected.,0,Carol| saw| a| bear| at| the| zoo| but| Jack| didn|'t| see| a| bear| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-9.613914, -2.4458246, -7.152803, -3.7438426, -0.88435334, -3.656279, -5.331295, -7.504423, -1.0985904, -0.81701076, -2.2911167, -1.6524682, -0.1607326, -0.36480406, -0.022373537, -0.0064242673, -1.0153421, -3.238524, -4.1745005, -1.6896474, -9.292299, -0.23477255, -10.976685, -1.051766]"
3_bear_two_negation_sref,Carol saw two bears at the zoo but Jack didn't see a bear at the zoo. The bear was taller than expected.,0,Carol| saw| two| bears| at| the| zoo| but| Jack| didn|'t| see| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-9.613914, -5.7738867, -6.2639084, -3.6665406, -1.0470095, -5.648347, -5.3912697, -7.46371, -2.122461, -0.85975194, -1.7007865, -4.609032, -1.412282, -0.986224, -0.31560868, -0.0152970245, -0.96268976, -3.1838925, -2.7080395, -2.3175683, -8.600467, -0.10685194, -12.303944, -0.9573259]"
3_bear_two_negation_pref,Carol saw two bears at the zoo but Jack didn't see a bear at the zoo. The bears were taller than expected.,1,Carol| saw| two| bears| at| the| zoo| but| Jack| didn|'t| see| a| bear| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-9.613914, -5.7738867, -6.2639084, -3.6665406, -1.0470095, -5.648347, -5.3912697, -7.46371, -2.122461, -0.85975194, -1.7007865, -4.609032, -1.412282, -0.986224, -0.31560868, -0.0152970245, -0.96268976, -3.1838925, -2.1109688, -1.4213634, -8.947759, -0.10851235, -11.749615, -1.0184976]"
3_bear_affirmative_affirmative_sref,Carol saw a bear at the zoo and Jack saw a bear at the zoo too. The bear was taller than expected.,0,Carol| saw| a| bear| at| the| zoo| and| Jack| saw| a| bear| at| the| zoo| too|.| The| bear| was| taller| than| expected|.,"[-9.613914, -2.4458246, -7.152803, -3.7438426, -0.88435334, -3.656279, -2.5981767, -9.72306, -0.5179471, -0.30896816, -1.1029502, -0.5963211, -0.064783454, -0.10356777, -2.9815419, -0.7436312, -3.1155012, -1.1602764, -1.2413929, -7.7764034, -0.08136724, -12.257454, -0.91838574]"
3_bear_affirmative_affirmative_pref,Carol saw a bear at the zoo and Jack saw a bear at the zoo too. The bears were taller than expected.,1,Carol| saw| a| bear| at| the| zoo| and| Jack| saw| a| bear| at| the| zoo| too|.| The| bears| were| taller| than| expected|.,"[-9.613914, -2.4458246, -7.152803, -3.7438426, -0.88435334, -3.656279, -2.5981767, -9.72306, -0.5179471, -0.30896816, -1.1029502, -0.5963211, -0.064783454, -0.10356777, -2.9815419, -0.7436312, -3.1155012, -2.7890186, -1.2614967, -9.563551, -0.15325111, -11.727476, -1.0511891]"
3_bear_negation_affirmative_sref,Carol didn't see a bear at the zoo but Jack saw a bear at the zoo. The bear was taller than expected.,1,Carol| didn|'t| see| a| bear| at| the| zoo| but| Jack| saw| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -3.0543237, -9.23537, -2.022232, -0.72410774, -1.4350775, -0.804427, -0.05324143, -0.047838304, -0.856948, -3.31672, -1.2537327, -0.9392734, -8.132454, -0.045018863, -13.197411, -0.80158025]"
3_bear_negation_affirmative_pref,Carol didn't see a bear at the zoo but Jack saw a bear at the zoo. The bears were taller than expected.,0,Carol| didn|'t| see| a| bear| at| the| zoo| but| Jack| saw| a| bear| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -3.0543237, -9.23537, -2.022232, -0.72410774, -1.4350775, -0.804427, -0.05324143, -0.047838304, -0.856948, -3.31672, -4.3423004, -1.8705468, -9.384454, -0.1073703, -11.833666, -0.94141316]"
3_bear_negation_two_sref,Carol didn't see a bear at the zoo but Jack saw two bears at the zoo. The bear was taller than expected.,0,Carol| didn|'t| see| a| bear| at| the| zoo| but| Jack| saw| two| bears| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -3.0543237, -9.23537, -2.022232, -2.7269201, -1.2730453, -0.89416146, -0.020970995, -0.018417869, -0.8607655, -3.3048391, -2.6927552, -1.9229287, -7.311429, -0.07053939, -13.809457, -0.8088055]"
3_bear_negation_two_pref,Carol didn't see a bear at the zoo but Jack saw two bears at the zoo. The bears were taller than expected.,1,Carol| didn|'t| see| a| bear| at| the| zoo| but| Jack| saw| two| bears| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -3.0543237, -9.23537, -2.022232, -2.7269201, -1.2730453, -0.89416146, -0.020970995, -0.018417869, -0.8607655, -3.3048391, -2.4147782, -0.8362788, -9.9257555, -0.049306482, -13.3412075, -0.87220895]"
3_bear_negation_negation_sref,Carol didn't see a bear at the zoo and Jack didn't see a bear at the zoo either. The bear was taller than expected.,0,Carol| didn|'t| see| a| bear| at| the| zoo| and| Jack| didn|'t| see| a| bear| at| the| zoo| either|.| The| bear| was| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -4.2637897, -8.330631, -0.75757325, -0.010714461, -0.34645775, -0.36216828, -1.7255867, -0.5834448, -0.082475126, -0.15334488, -1.9638809, -0.92273784, -3.291591, -1.8294147, -1.353557, -10.226057, -0.09123367, -11.5494795, -1.043357]"
3_bear_negation_negation_pref,Carol didn't see a bear at the zoo and Jack didn't see a bear at the zoo either. The bears were taller than expected.,0,Carol| didn|'t| see| a| bear| at| the| zoo| and| Jack| didn|'t| see| a| bear| at| the| zoo| either|.| The| bears| were| taller| than| expected|.,"[-9.361336, -0.94324857, -4.263466, -3.436336, -7.24887, -3.6265302, -1.8654969, -4.1853294, -4.2637897, -8.330631, -0.75757325, -0.010714461, -0.34645775, -0.36216828, -1.7255867, -0.5834448, -0.082475126, -0.15334488, -1.9638809, -0.92273784, -3.291591, -4.0841775, -1.1146094, -10.916035, -0.19831736, -10.230141, -1.0303808]"
3_bear_know_doubt_sref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. The bear was taller than expected.,1,I| know| that| Carol| saw| a| bear| at| the| zoo| but| I| doubt| that| Jack| saw| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -2.8653865, -5.9150486, -3.497727, -1.056721, -5.9693747, -4.344017, -0.7705116, -4.755076, -0.97342783, -7.455859, -1.3216116, -1.1901284, -0.60635215, -0.80133003, -0.09524827, -0.09686248, -1.1484003, -3.3627477, -2.7402613, -1.7659769, -8.905233, -0.08759471, -9.442224, -1.2037721]"
3_bear_know_doubt_pref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. The bears were taller than expected.,0,I| know| that| Carol| saw| a| bear| at| the| zoo| but| I| doubt| that| Jack| saw| a| bear| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -2.8653865, -5.9150486, -3.497727, -1.056721, -5.9693747, -4.344017, -0.7705116, -4.755076, -0.97342783, -7.455859, -1.3216116, -1.1901284, -0.60635215, -0.80133003, -0.09524827, -0.09686248, -1.1484003, -3.3627477, -4.4224653, -1.9283757, -10.382311, -0.20493111, -8.737497, -1.0888461]"
3_bear_two_doubt_sref,I know that Carol saw two bears at the zoo but I doubt that Jack saw a bear at the zoo. The bear was taller than expected.,0,I| know| that| Carol| saw| two| bears| at| the| zoo| but| I| doubt| that| Jack| saw| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -6.26395, -5.7949076, -3.561079, -1.0143443, -6.856752, -4.513785, -0.80766565, -4.8373365, -0.8877552, -7.382662, -1.1026919, -2.742552, -0.702397, -1.3702476, -0.15351667, -0.14502905, -1.2130277, -3.3264332, -3.9189727, -2.0282466, -8.681084, -0.10010863, -9.318086, -1.1861844]"
3_bear_two_doubt_pref,I know that Carol saw two bears at the zoo but I doubt that Jack saw a bear at the zoo. The bears were taller than expected.,1,I| know| that| Carol| saw| two| bears| at| the| zoo| but| I| doubt| that| Jack| saw| a| bear| at| the| zoo|.| The| bears| were| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -6.26395, -5.7949076, -3.561079, -1.0143443, -6.856752, -4.513785, -0.80766565, -4.8373365, -0.8877552, -7.382662, -1.1026919, -2.742552, -0.702397, -1.3702476, -0.15351667, -0.14502905, -1.2130277, -3.3264332, -3.558214, -1.6574091, -10.082862, -0.15984038, -8.857758, -1.1272416]"
3_bear_know_know_sref,I know that Carol saw a bear at the zoo and I know that Jack saw a bear at the zoo as well. The bear was taller than expected.,0,I| know| that| Carol| saw| a| bear| at| the| zoo| and| I| know| that| Jack| saw| a| bear| at| the| zoo| as| well|.| The| bear| was| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -2.8653865, -5.9150486, -3.497727, -1.056721, -5.9693747, -2.8190842, -2.0674021, -1.716021, -0.44853526, -6.46747, -1.249118, -0.31182244, -1.3241018, -0.8546969, -0.08731062, -0.095421344, -4.6759005, -0.016931744, -0.5403522, -4.13056, -2.4382548, -1.7242863, -7.7577653, -0.08443639, -10.3927, -1.2591686]"
3_bear_know_know_pref,I know that Carol saw a bear at the zoo and I know that Jack saw a bear at the zoo as well. The bears were taller than expected.,1,I| know| that| Carol| saw| a| bear| at| the| zoo| and| I| know| that| Jack| saw| a| bear| at| the| zoo| as| well|.| The| bears| were| taller| than| expected|.,"[-3.9132206, -2.423523, -11.329483, -7.543866, -2.8653865, -5.9150486, -3.497727, -1.056721, -5.9693747, -2.8190842, -2.0674021, -1.716021, -0.44853526, -6.46747, -1.249118, -0.31182244, -1.3241018, -0.8546969, -0.08731062, -0.095421344, -4.6759005, -0.016931744, -0.5403522, -4.13056, -3.894753, -1.7215488, -9.558246, -0.21212569, -9.6973915, -1.2775253]"
3_bear_doubt_know_sref,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo. The bear was taller than expected.,1,I| doubt| that| Carol| saw| a| bear| at| the| zoo| but| I| know| that| Jack| saw| a| bear| at| the| zoo|.| The| bear| was| taller| than| expected|.,"[-7.8072996, -1.8339221, -11.470888, -7.0940638, -3.4553676, -6.288915, -3.277462, -2.1037655, -3.932126, -4.012422, -1.5433636, -3.4059887, -1.297477, -7.1912174, -1.6429139, -0.714672, -1.3652757, -0.91878545, -0.15900011, -0.15769373, -0.8763925, -3.3040047, -3.1131272, -0.9548893, -8.44245, -0.053074248, -9.695325, -1.258835]"
