id,sent,expected,tokens,logprobs
2_car_two_negation_pref,Lucy has two cars but Ethan doesn't have a car. The cars have a self-driving mode.,1,▁Lucy|▁has|▁two|▁cars|▁but|▁Eth|an|▁doesn|'|t|▁have|▁a|▁car|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.836464881896973, -5.745792865753174, -8.17016887664795, -4.400665760040283, -11.11452865600586, -0.2652397155761719, -2.7585418224334717, -0.6456406712532043, -0.00017927470616996288, -1.5346444845199585, -1.0012696981430054, -0.48389384150505066, -0.7016193866729736, -3.259833574295044, -2.783557653427124, -2.357207775115967, -2.045724391937256, -8.839719772338867, -0.29658350348472595, -0.5513222217559814, -0.0038454411551356316, -0.0023523299023509026, -1.6208244562149048, -1.3157438039779663]"
2_car_affirmative_affirmative_sref,Lucy has a car and Ethan has a car too. The car has a self-driving mode.,0,▁Lucy|▁has|▁a|▁car|▁and|▁Eth|an|▁has|▁a|▁car|▁too|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.836464881896973, -2.599797248840332, -7.117280960083008, -2.8082427978515625, -9.39063549041748, -0.13301873207092285, -1.8157225847244263, -0.663387656211853, -2.1072680950164795, -4.498833656311035, -0.652255117893219, -3.2261669635772705, -2.490492582321167, -3.312344551086426, -1.2142397165298462, -8.136286735534668, -0.32309436798095703, -0.30527961254119873, -0.0014396075857803226, -0.0016994333127513528, -1.452675223350525, -1.2140625715255737]"
2_car_affirmative_affirmative_pref,Lucy has a car and Ethan has a car too. The cars have a self-driving mode.,1,▁Lucy|▁has|▁a|▁car|▁and|▁Eth|an|▁has|▁a|▁car|▁too|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.836464881896973, -2.599797248840332, -7.117280960083008, -2.8082427978515625, -9.39063549041748, -0.13301873207092285, -1.8157225847244263, -0.663387656211853, -2.1072680950164795, -4.498833656311035, -0.652255117893219, -3.2261669635772705, -3.5871999263763428, -2.6947171688079834, -2.180675745010376, -7.962780952453613, -0.3057323694229126, -0.25039005279541016, -0.0013753250241279602, -0.0012854416854679585, -1.555786371231079, -1.3466126918792725]"
2_car_negation_affirmative_sref,Lucy doesn't have a car but Ethan has a car. The car has a self-driving mode.,1,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁but|▁Eth|an|▁has|▁a|▁car|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -4.0546441078186035, -9.295879364013672, -0.1248425841331482, -2.6391592025756836, -1.276145577430725, -1.2449054718017578, -1.3083782196044922, -3.2959251403808594, -2.305647134780884, -2.9351859092712402, -1.1089484691619873, -8.00954532623291, -0.4012030363082886, -0.3732422888278961, -0.0010979106882587075, -0.0018786415457725525, -1.3807454109191895, -1.0909099578857422]"
2_car_negation_affirmative_pref,Lucy doesn't have a car but Ethan has a car. The cars have a self-driving mode.,0,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁but|▁Eth|an|▁has|▁a|▁car|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -4.0546441078186035, -9.295879364013672, -0.1248425841331482, -2.6391592025756836, -1.276145577430725, -1.2449054718017578, -1.3083782196044922, -3.2959251403808594, -6.329943656921387, -3.1676838397979736, -2.043734550476074, -8.112712860107422, -0.4593017101287842, -0.40781664848327637, -0.0012081712484359741, -0.0020905323326587677, -1.5913513898849487, -1.3890241384506226]"
2_car_negation_two_sref,Lucy doesn't have a car but Ethan has two cars. The car has a self-driving mode.,0,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁but|▁Eth|an|▁has|▁two|▁cars|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -4.0546441078186035, -9.295879364013672, -0.1248425841331482, -2.6391592025756836, -4.657192707061768, -2.331735134124756, -1.2956228256225586, -3.1673264503479004, -3.4945383071899414, -4.912998199462891, -1.323173999786377, -7.544678688049316, -0.362101674079895, -0.8085364103317261, -0.005076020490378141, -0.002752922009676695, -1.5839523077011108, -1.3412139415740967]"
2_car_negation_two_pref,Lucy doesn't have a car but Ethan has two cars. The cars have a self-driving mode.,1,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁but|▁Eth|an|▁has|▁two|▁cars|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -4.0546441078186035, -9.295879364013672, -0.1248425841331482, -2.6391592025756836, -4.657192707061768, -2.331735134124756, -1.2956228256225586, -3.1673264503479004, -3.497756004333496, -2.8678090572357178, -2.0716195106506348, -8.275288581848145, -0.36708760261535645, -0.5819510817527771, -0.0024750572629272938, -0.0018071286613121629, -1.663740873336792, -1.4348158836364746]"
2_car_negation_negation_sref,Lucy doesn't have a car and Ethan doesn't have a car either. The car has a self-driving mode.,0,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁and|▁Eth|an|▁doesn|'|t|▁have|▁a|▁car|▁either|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -1.8652273416519165, -8.75433349609375, -0.10874952375888824, -2.445253372192383, -0.005065227393060923, -0.00010048838157672435, -0.662173330783844, -0.5145334601402283, -2.693040132522583, -2.936180591583252, -0.7589762806892395, -3.6353678703308105, -3.4776625633239746, -3.995671033859253, -1.9712932109832764, -7.621683120727539, -0.26347994804382324, -0.673119306564331, -0.00307456380687654, -0.0022813265677541494, -1.265876293182373, -1.6719107627868652]"
2_car_negation_negation_pref,Lucy doesn't have a car and Ethan doesn't have a car either. The cars have a self-driving mode.,0,▁Lucy|▁doesn|'|t|▁have|▁a|▁car|▁and|▁Eth|an|▁doesn|'|t|▁have|▁a|▁car|▁either|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-7.608887672424316, -0.6002698540687561, -0.0010550415609031916, -2.3338472843170166, -1.4348969459533691, -5.060962200164795, -1.8652273416519165, -8.75433349609375, -0.10874952375888824, -2.445253372192383, -0.005065227393060923, -0.00010048838157672435, -0.662173330783844, -0.5145334601402283, -2.693040132522583, -2.936180591583252, -0.7589762806892395, -3.6353678703308105, -6.652720928192139, -3.887349843978882, -2.847294330596924, -7.792640686035156, -0.30325716733932495, -0.5582631230354309, -0.0030415249057114124, -0.002260988112539053, -1.3338487148284912, -1.7145195007324219]"
2_car_know_doubt_sref,I know that Lucy has a car but I doubt that Ethan has a car. The car has a self-driving mode.,1,▁I|▁know|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -1.9855403900146484, -6.738489627838135, -3.811638832092285, -1.2136932611465454, -5.236570358276367, -1.2923295497894287, -8.254191398620605, -0.38295048475265503, -1.5893560647964478, -1.4514639377593994, -0.461856484413147, -0.7118347883224487, -3.732194423675537, -2.5993196964263916, -4.0886921882629395, -1.7813758850097656, -8.271830558776855, -0.44018590450286865, -0.4838983416557312, -0.0017273995326831937, -0.002465900732204318, -1.546524167060852, -1.6128010749816895]"
2_car_know_doubt_pref,I know that Lucy has a car but I doubt that Ethan has a car. The cars have a self-driving mode.,0,▁I|▁know|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -1.9855403900146484, -6.738489627838135, -3.811638832092285, -1.2136932611465454, -5.236570358276367, -1.2923295497894287, -8.254191398620605, -0.38295048475265503, -1.5893560647964478, -1.4514639377593994, -0.461856484413147, -0.7118347883224487, -3.732194423675537, -5.290485382080078, -3.8643546104431152, -2.656663417816162, -8.841803550720215, -0.44731616973876953, -0.6388481259346008, -0.0032299987506121397, -0.002413933165371418, -1.5405220985412598, -1.7415276765823364]"
2_car_two_doubt_sref,I know that Lucy has two cars but I doubt that Ethan has a car. The car has a self-driving mode.,0,▁I|▁know|▁that|▁Lucy|▁has|▁two|▁cars|▁but|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -5.705441474914551, -7.588902473449707, -3.956334114074707, -1.4290462732315063, -5.974099636077881, -1.1312036514282227, -8.885176658630371, -0.5142946243286133, -1.2304573059082031, -2.1717591285705566, -0.7604267001152039, -0.8289486765861511, -3.5718178749084473, -2.7756667137145996, -4.03168249130249, -1.560543417930603, -8.144845962524414, -0.4096957743167877, -0.6721992492675781, -0.004137527663260698, -0.002969857305288315, -1.6908596754074097, -1.4142992496490479]"
2_car_two_doubt_pref,I know that Lucy has two cars but I doubt that Ethan has a car. The cars have a self-driving mode.,1,▁I|▁know|▁that|▁Lucy|▁has|▁two|▁cars|▁but|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -5.705441474914551, -7.588902473449707, -3.956334114074707, -1.4290462732315063, -5.974099636077881, -1.1312036514282227, -8.885176658630371, -0.5142946243286133, -1.2304573059082031, -2.1717591285705566, -0.7604267001152039, -0.8289486765861511, -3.5718178749084473, -3.734405994415283, -3.512598991394043, -2.567978858947754, -8.868897438049316, -0.42314502596855164, -0.6555168032646179, -0.004389769863337278, -0.002559007378295064, -1.6862937211990356, -1.642830729484558]"
2_car_know_know_sref,I know that Lucy has a car and I know that Ethan has a car as well. The car has a self-driving mode.,0,▁I|▁know|▁that|▁Lucy|▁has|▁a|▁car|▁and|▁I|▁know|▁that|▁Eth|an|▁has|▁a|▁car|▁as|▁well|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -1.9855403900146484, -6.738489627838135, -1.9647685289382935, -2.30549955368042, -1.783460259437561, -0.533950924873352, -7.574276924133301, -0.3540498912334442, -1.1378991603851318, -0.2228061854839325, -0.2508907914161682, -4.751869201660156, -0.05349337309598923, -0.621268630027771, -4.067219257354736, -2.5518743991851807, -3.641805648803711, -1.4770020246505737, -8.449697494506836, -0.3269455134868622, -0.44985929131507874, -0.0019169541774317622, -0.0017610769718885422, -1.5708262920379639, -1.5446808338165283]"
2_car_know_know_pref,I know that Lucy has a car and I know that Ethan has a car as well. The cars have a self-driving mode.,1,▁I|▁know|▁that|▁Lucy|▁has|▁a|▁car|▁and|▁I|▁know|▁that|▁Eth|an|▁has|▁a|▁car|▁as|▁well|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-4.491086006164551, -1.9560984373092651, -9.846368789672852, -2.5050063133239746, -1.9855403900146484, -6.738489627838135, -1.9647685289382935, -2.30549955368042, -1.783460259437561, -0.533950924873352, -7.574276924133301, -0.3540498912334442, -1.1378991603851318, -0.2228061854839325, -0.2508907914161682, -4.751869201660156, -0.05349337309598923, -0.621268630027771, -4.067219257354736, -3.800250291824341, -2.910151720046997, -2.413245916366577, -8.508768081665039, -0.3276550769805908, -0.5422710180282593, -0.003428773023188114, -0.00134080124553293, -1.6447445154190063, -1.6947575807571411]"
2_car_doubt_know_sref,I doubt that Lucy has a car but I know that Ethan has a car. The car has a self-driving mode.,1,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁know|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -4.847858428955078, -1.7195537090301514, -3.3541736602783203, -0.9822025299072266, -6.753777980804443, -0.6594886779785156, -1.3419474363327026, -0.8833668828010559, -0.4825291633605957, -0.7200965285301208, -3.445702075958252, -2.014824390411377, -3.1002445220947266, -1.284536361694336, -8.366326332092285, -0.4186609983444214, -0.44396477937698364, -0.0019170731538906693, -0.0020320022013038397, -1.6711418628692627, -1.3328962326049805]"
2_car_doubt_know_pref,I doubt that Lucy has a car but I know that Ethan has a car. The cars have a self-driving mode.,0,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁know|▁that|▁Eth|an|▁has|▁a|▁car|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -4.847858428955078, -1.7195537090301514, -3.3541736602783203, -0.9822025299072266, -6.753777980804443, -0.6594886779785156, -1.3419474363327026, -0.8833668828010559, -0.4825291633605957, -0.7200965285301208, -3.445702075958252, -4.872472286224365, -3.1210575103759766, -2.4175117015838623, -8.40752124786377, -0.4340974688529968, -0.5648259520530701, -0.0031746248714625835, -0.0018704315880313516, -1.5789954662322998, -1.592027187347412]"
2_car_doubt_two_sref,I doubt that Lucy has a car but I know that Ethan has two cars. The car has a self-driving mode.,0,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁know|▁that|▁Eth|an|▁has|▁two|▁cars|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -4.847858428955078, -1.7195537090301514, -3.3541736602783203, -0.9822025299072266, -6.753777980804443, -0.6594886779785156, -1.3419474363327026, -4.533752918243408, -1.371835470199585, -1.0068730115890503, -3.1786818504333496, -2.997544288635254, -4.5728559494018555, -1.509812593460083, -7.787656307220459, -0.3391921818256378, -0.6963658928871155, -0.005230077542364597, -0.0028242485132068396, -1.891383171081543, -1.3785606622695923]"
2_car_doubt_two_pref,I doubt that Lucy has a car but I know that Ethan has two cars. The cars have a self-driving mode.,1,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁but|▁I|▁know|▁that|▁Eth|an|▁has|▁two|▁cars|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -4.847858428955078, -1.7195537090301514, -3.3541736602783203, -0.9822025299072266, -6.753777980804443, -0.6594886779785156, -1.3419474363327026, -4.533752918243408, -1.371835470199585, -1.0068730115890503, -3.1786818504333496, -3.3073959350585938, -2.9063010215759277, -2.269221305847168, -8.631146430969238, -0.3732871115207672, -0.6034051179885864, -0.00408730935305357, -0.001695148996077478, -1.860466718673706, -1.6522644758224487]"
2_car_doubt_doubt_sref,I doubt that Lucy has a car and I doubt that Ethan has a car as well. The car has a self-driving mode.,0,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁and|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|▁as|▁well|.|▁The|▁car|▁has|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -2.840940237045288, -2.146538019180298, -1.9082297086715698, -0.3746388852596283, -7.442136287689209, -0.4542609751224518, -1.1793935298919678, -0.39189469814300537, -0.6568828821182251, -4.4128336906433105, -0.10555366426706314, -0.3652547299861908, -3.619875431060791, -3.152236223220825, -3.918026924133301, -2.104259967803955, -7.841341018676758, -0.34490376710891724, -0.5614302158355713, -0.0011314902221783996, -0.0016975292237475514, -1.4240108728408813, -1.824812889099121]"
2_car_doubt_doubt_pref,I doubt that Lucy has a car and I doubt that Ethan has a car as well. The cars have a self-driving mode.,0,▁I|▁doubt|▁that|▁Lucy|▁has|▁a|▁car|▁and|▁I|▁doubt|▁that|▁Eth|an|▁has|▁a|▁car|▁as|▁well|.|▁The|▁cars|▁have|▁a|▁self|-|d|riv|ing|▁mode|.,"[-6.956676959991455, -1.6479310989379883, -9.955816268920898, -3.1762256622314453, -2.576666831970215, -5.965152740478516, -2.840940237045288, -2.146538019180298, -1.9082297086715698, -0.3746388852596283, -7.442136287689209, -0.4542609751224518, -1.1793935298919678, -0.39189469814300537, -0.6568828821182251, -4.4128336906433105, -0.10555366426706314, -0.3652547299861908, -3.619875431060791, -6.0042572021484375, -4.09710168838501, -2.8874893188476562, -8.543360710144043, -0.3566775619983673, -0.6344683766365051, -0.0017986800521612167, -0.0017351347487419844, -1.481575846672058, -1.839813232421875]"
