id,sentence,type,expected,order,tokens,log_probs,pronoun_log_prob,critical_token_idx
3_bear_affirmative_negation,Carol saw a bear at the zoo but she didn't see a monkey. The bear,affirmative_negation,1,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.4448147|-8.581022|-9.047111|-9.249394|-9.586012|-9.756165|-14.096888|-12.551832|-12.070988|-9.243589|-8.322042|-10.007179|-10.782008|-8.531477|-12.606184,-8.531477,17
3_bear_affirmative_negation,Carol saw a bear at the zoo but she didn't see a monkey. The monkey,affirmative_negation,0,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.4448147|-8.581022|-9.047111|-9.249394|-9.586012|-9.756165|-14.096888|-12.551832|-12.070988|-9.243589|-8.322042|-10.007179|-10.782008|-8.36575|-12.614792,-8.36575,17
3_bear_affirmative_negation,Carol saw a monkey at the zoo but she didn't see a bear. The monkey,affirmative_negation,1,2,Car|ol|##saw|##a|##monkey|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.8900404|-9.070295|-9.034134|-9.98936|-9.585252|-9.7198|-14.143435|-12.443359|-11.798572|-9.083559|-8.118946|-9.949884|-10.605637|-9.648812|-12.617452,-9.648812,17
3_bear_affirmative_negation,Carol saw a monkey at the zoo but she didn't see a bear. The bear,affirmative_negation,0,2,Car|ol|##saw|##a|##monkey|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.8900404|-9.070295|-9.034134|-9.98936|-9.585252|-9.7198|-14.143435|-12.443359|-11.798572|-9.083559|-8.118946|-9.949884|-10.605637|-8.947374|-12.617027,-8.947374,17
3_bear_negation_affirmative,Carol didn't see a bear at the zoo but she saw a monkey. The monkey,negation_affirmative,1,1,Car|ol|##didn|'t|##see|##a|##bear|##at|##the|##zoo|##but|##she|##saw|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-14.309563|-11.371732|-11.103055|-10.333093|-7.755953|-9.1559725|-9.29299|-10.735465|-9.3892765|-9.430439|-11.869465|-8.99815|-8.363129|-9.813435|-10.696168|-8.853825|-12.768749,-8.853825,17
3_bear_negation_affirmative,Carol didn't see a bear at the zoo but she saw a monkey. The bear,negation_affirmative,0,1,Car|ol|##didn|'t|##see|##a|##bear|##at|##the|##zoo|##but|##she|##saw|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-14.309563|-11.371732|-11.103055|-10.333093|-7.755953|-9.1559725|-9.29299|-10.735465|-9.3892765|-9.430439|-11.869465|-8.99815|-8.363129|-9.813435|-10.696168|-8.421242|-12.769297,-8.421242,17
3_bear_negation_affirmative,Carol didn't see a monkey at the zoo but she saw a bear. The bear,negation_affirmative,1,2,Car|ol|##didn|'t|##see|##a|##monkey|##at|##the|##zoo|##but|##she|##saw|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-14.309563|-11.371732|-11.103055|-10.333093|-8.34756|-9.210754|-9.316669|-11.407048|-9.256065|-9.454248|-11.857019|-8.848385|-7.7507334|-9.687482|-10.63459|-8.318906|-12.751567,-8.318906,17
3_bear_negation_affirmative,Carol didn't see a monkey at the zoo but she saw a bear. The monkey,negation_affirmative,0,2,Car|ol|##didn|'t|##see|##a|##monkey|##at|##the|##zoo|##but|##she|##saw|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-14.309563|-11.371732|-11.103055|-10.333093|-8.34756|-9.210754|-9.316669|-11.407048|-9.256065|-9.454248|-11.857019|-8.848385|-7.7507334|-9.687482|-10.63459|-8.119865|-12.756218,-8.119865,17
3_bear_know_doubt,I know that Carol saw a bear at the zoo but I doubt that she saw a monkey. The bear,know_doubt,1,1,I|##know|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|##but|##I|##doubt|##that|##she|##saw|##a|##monkey|.|##The|##bear|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-9.863471|-11.907537|-9.500105|-7.2689185|-8.173066|-9.015537|-10.542648|-9.201745|-10.350336|-14.1207|-4.6936593|-9.385736|-12.446691|-8.359294|-7.9789705|-9.605837|-10.734202|-7.2628345|-12.680024,-7.2628345,20
3_bear_know_doubt,I know that Carol saw a bear at the zoo but I doubt that she saw a monkey. The monkey,know_doubt,0,1,I|##know|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|##but|##I|##doubt|##that|##she|##saw|##a|##monkey|.|##The|##monkey|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-9.863471|-11.907537|-9.500105|-7.2689185|-8.173066|-9.015537|-10.542648|-9.201745|-10.350336|-14.1207|-4.6936593|-9.385736|-12.446691|-8.359294|-7.9789705|-9.605837|-10.734202|-7.033957|-12.677908,-7.033957,20
3_bear_know_doubt,I know that Carol saw a monkey at the zoo but I doubt that she saw a bear. The monkey,know_doubt,1,2,I|##know|##that|##Carol|##saw|##a|##monkey|##at|##the|##zoo|##but|##I|##doubt|##that|##she|##saw|##a|##bear|.|##The|##monkey|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-9.863471|-11.907537|-9.500105|-7.89582|-8.532686|-9.572765|-11.207436|-9.137458|-10.2444725|-14.027524|-4.5479407|-9.445763|-12.159379|-8.430548|-8.056942|-9.51375|-10.534296|-7.6124434|-12.688147,-7.6124434,20
3_bear_know_doubt,I know that Carol saw a monkey at the zoo but I doubt that she saw a bear. The bear,know_doubt,0,2,I|##know|##that|##Carol|##saw|##a|##monkey|##at|##the|##zoo|##but|##I|##doubt|##that|##she|##saw|##a|##bear|.|##The|##bear|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-9.863471|-11.907537|-9.500105|-7.89582|-8.532686|-9.572765|-11.207436|-9.137458|-10.2444725|-14.027524|-4.5479407|-9.445763|-12.159379|-8.430548|-8.056942|-9.51375|-10.534296|-7.553115|-12.682518,-7.553115,20
3_bear_doubt_know,I doubt that Carol saw a bear at the zoo but I know that she saw a monkey. The monkey,doubt_know,1,1,I|##doubt|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|##but|##I|##know|##that|##she|##saw|##a|##monkey|.|##The|##monkey|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-9.279825|-12.345336|-9.99346|-7.8207693|-8.980297|-9.227928|-10.432203|-9.265921|-10.479089|-11.304271|-5.781595|-9.061823|-11.159444|-8.578346|-8.172569|-9.61192|-10.8088|-7.2675548|-12.698647,-7.2675548,20
3_bear_doubt_know,I doubt that Carol saw a bear at the zoo but I know that she saw a monkey. The bear,doubt_know,0,1,I|##doubt|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|##but|##I|##know|##that|##she|##saw|##a|##monkey|.|##The|##bear|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-9.279825|-12.345336|-9.99346|-7.8207693|-8.980297|-9.227928|-10.432203|-9.265921|-10.479089|-11.304271|-5.781595|-9.061823|-11.159444|-8.578346|-8.172569|-9.61192|-10.8088|-7.825048|-12.70297,-7.825048,20
3_bear_doubt_know,I doubt that Carol saw a monkey at the zoo but I know that she saw a bear. The bear,doubt_know,1,2,I|##doubt|##that|##Carol|##saw|##a|##monkey|##at|##the|##zoo|##but|##I|##know|##that|##she|##saw|##a|##bear|.|##The|##bear|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-9.279825|-12.345336|-9.99346|-7.2130117|-9.043302|-9.612312|-11.04431|-9.231106|-10.422971|-11.460319|-5.597692|-9.141178|-11.1087675|-8.462678|-7.7457476|-9.40127|-10.636322|-7.224298|-12.697309,-7.224298,20
3_bear_doubt_know,I doubt that Carol saw a monkey at the zoo but I know that she saw a bear. The monkey,doubt_know,0,2,I|##doubt|##that|##Carol|##saw|##a|##monkey|##at|##the|##zoo|##but|##I|##know|##that|##she|##saw|##a|##bear|.|##The|##monkey|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-9.279825|-12.345336|-9.99346|-7.2130117|-9.043302|-9.612312|-11.04431|-9.231106|-10.422971|-11.460319|-5.597692|-9.141178|-11.1087675|-8.462678|-7.7457476|-9.40127|-10.636322|-7.1603084|-12.7004385,-7.1603084,20
3_bear_affirmative_modal,Carol saw a bear at the zoo but she wanted to see a monkey. The bear,affirmative_modal,1,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##wanted|##to|##see|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.4448147|-8.581022|-9.047111|-9.249394|-9.586012|-9.756165|-13.944764|-9.108093|-10.6199255|-8.934345|-8.886995|-10.254096|-11.03624|-9.4854965|-12.687866,-9.4854965,17
3_bear_affirmative_modal,Carol saw a bear at the zoo but she wanted to see a monkey. The monkey,affirmative_modal,0,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##wanted|##to|##see|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.4448147|-8.581022|-9.047111|-9.249394|-9.586012|-9.756165|-13.944764|-9.108093|-10.6199255|-8.934345|-8.886995|-10.254096|-11.03624|-8.140577|-12.697073,-8.140577,17
3_bear_affirmative_modal,Carol saw a monkey at the zoo but she wanted to see a bear. The monkey,affirmative_modal,1,2,Car|ol|##saw|##a|##monkey|##at|##the|##zoo|##but|##she|##wanted|##to|##see|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.8900404|-9.070295|-9.034134|-9.98936|-9.585252|-9.7198|-13.723843|-9.06702|-10.669677|-8.838963|-8.252304|-10.107202|-11.030626|-8.851799|-12.676254,-8.851799,17
3_bear_affirmative_modal,Carol saw a monkey at the zoo but she wanted to see a bear. The bear,affirmative_modal,0,2,Car|ol|##saw|##a|##monkey|##at|##the|##zoo|##but|##she|##wanted|##to|##see|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-11.911659|-9.682954|-7.8900404|-9.070295|-9.034134|-9.98936|-9.585252|-9.7198|-13.723843|-9.06702|-10.669677|-8.838963|-8.252304|-10.107202|-11.030626|-10.226842|-12.677527,-10.226842,17
3_bear_modal_affirmative,Carol wanted to see a bear at the zoo but she saw a monkey. The monkey,modal_affirmative,1,1,Car|ol|##wanted|##to|##see|##a|##bear|##at|##the|##zoo|##but|##she|##saw|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-12.320215|-8.606933|-10.318744|-9.42985|-7.2373285|-8.478025|-9.401909|-10.508747|-9.214649|-10.192196|-11.800829|-8.628066|-9.54224|-9.954487|-11.445958|-8.825388|-12.629659,-8.825388,17
3_bear_modal_affirmative,Carol wanted to see a bear at the zoo but she saw a monkey. The bear,modal_affirmative,0,1,Car|ol|##wanted|##to|##see|##a|##bear|##at|##the|##zoo|##but|##she|##saw|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-12.320215|-8.606933|-10.318744|-9.42985|-7.2373285|-8.478025|-9.401909|-10.508747|-9.214649|-10.192196|-11.800829|-8.628066|-9.54224|-9.954487|-11.445958|-9.077313|-12.633441,-9.077313,17
3_bear_modal_affirmative,Carol wanted to see a monkey at the zoo but she saw a bear. The bear,modal_affirmative,1,2,Car|ol|##wanted|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##she|##saw|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-12.320215|-8.606933|-10.318744|-9.42985|-7.5609426|-8.906024|-10.114319|-10.5562525|-9.213549|-10.070818|-11.740946|-8.562362|-8.652288|-9.792264|-11.308096|-9.834778|-12.624292,-9.834778,17
3_bear_modal_affirmative,Carol wanted to see a monkey at the zoo but she saw a bear. The monkey,modal_affirmative,0,2,Car|ol|##wanted|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##she|##saw|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-12.320215|-8.606933|-10.318744|-9.42985|-7.5609426|-8.906024|-10.114319|-10.5562525|-9.213549|-10.070818|-11.740946|-8.562362|-8.652288|-9.792264|-11.308096|-8.363918|-12.631507,-8.363918,17
3_bear_managed_failed,Carol managed to see a bear at the zoo but failed to see a monkey. The bear,managed_failed,1,1,Car|ol|##managed|##to|##see|##a|##bear|##at|##the|##zoo|##but|##failed|##to|##see|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-12.459076|-8.622763|-10.044099|-9.501554|-7.2705193|-8.006297|-8.777246|-9.205708|-9.403759|-13.579939|-8.951238|-11.9503145|-9.217247|-9.019222|-10.219295|-10.698736|-8.382495|-12.564368,-8.382495,18
3_bear_managed_failed,Carol managed to see a bear at the zoo but failed to see a monkey. The monkey,managed_failed,0,1,Car|ol|##managed|##to|##see|##a|##bear|##at|##the|##zoo|##but|##failed|##to|##see|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-12.459076|-8.622763|-10.044099|-9.501554|-7.2705193|-8.006297|-8.777246|-9.205708|-9.403759|-13.579939|-8.951238|-11.9503145|-9.217247|-9.019222|-10.219295|-10.698736|-8.642024|-12.566271,-8.642024,18
3_bear_managed_failed,Carol managed to see a monkey at the zoo but failed to see a bear. The monkey,managed_failed,1,2,Car|ol|##managed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##failed|##to|##see|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-12.459076|-8.622763|-10.044099|-9.501554|-7.527458|-8.378742|-8.919405|-9.652826|-9.338433|-13.13119|-8.761147|-11.493947|-9.096317|-7.9684286|-10.063677|-10.549741|-8.872113|-12.585339,-8.872113,18
3_bear_managed_failed,Carol managed to see a monkey at the zoo but failed to see a bear. The bear,managed_failed,0,2,Car|ol|##managed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##failed|##to|##see|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-12.459076|-8.622763|-10.044099|-9.501554|-7.527458|-8.378742|-8.919405|-9.652826|-9.338433|-13.13119|-8.761147|-11.493947|-9.096317|-7.9684286|-10.063677|-10.549741|-8.925006|-12.581962,-8.925006,18
3_bear_failed_managed,Carol failed to see a bear at the zoo but managed to see a monkey. The monkey,failed_managed,1,1,Car|ol|##failed|##to|##see|##a|##bear|##at|##the|##zoo|##but|##managed|##to|##see|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-10.026306|-9.276487|-10.457518|-10.223778|-7.5417037|-8.890465|-8.8968115|-9.31761|-9.330076|-12.47379|-9.340792|-11.294616|-8.793634|-8.694662|-10.062762|-10.831594|-9.174646|-12.606579,-9.174646,18
3_bear_failed_managed,Carol failed to see a bear at the zoo but managed to see a monkey. The bear,failed_managed,0,1,Car|ol|##failed|##to|##see|##a|##bear|##at|##the|##zoo|##but|##managed|##to|##see|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-10.026306|-9.276487|-10.457518|-10.223778|-7.5417037|-8.890465|-8.8968115|-9.31761|-9.330076|-12.47379|-9.340792|-11.294616|-8.793634|-8.694662|-10.062762|-10.831594|-8.480782|-12.607844,-8.480782,18
3_bear_failed_managed,Carol failed to see a monkey at the zoo but managed to see a bear. The bear,failed_managed,1,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##bear|<|endoftext|>,-7.5172167|-10.431095|-10.026306|-9.276487|-10.457518|-10.223778|-7.9481|-8.9236965|-9.097663|-9.859516|-9.185766|-12.542696|-8.922897|-10.902911|-8.580238|-7.4206624|-9.979333|-10.730384|-8.561075|-12.591385,-8.561075,18
3_bear_failed_managed,Carol failed to see a monkey at the zoo but managed to see a bear. The monkey,failed_managed,0,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.5172167|-10.431095|-10.026306|-9.276487|-10.457518|-10.223778|-7.9481|-8.9236965|-9.097663|-9.859516|-9.185766|-12.542696|-8.922897|-10.902911|-8.580238|-7.4206624|-9.979333|-10.730384|-8.324395|-12.596193,-8.324395,18
4_book_affirmative_negation,Susan published a book but she didn't publish an article in the New Yorker. The book,affirmative_negation,1,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|<|endoftext|>,-13.138725|-9.113345|-9.105877|-8.8361225|-9.761555|-9.444221|-14.725918|-11.819688|-13.323414|-8.317387|-10.019798|-8.945595|-8.706455|-9.590508|-14.028496|-10.583181|-9.126004|-8.519806|-12.597813,-8.519806,17
4_book_affirmative_negation,Susan published a book but she didn't publish an article in the New Yorker. The article,affirmative_negation,0,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|<|endoftext|>,-13.138725|-9.113345|-9.105877|-8.8361225|-9.761555|-9.444221|-14.725918|-11.819688|-13.323414|-8.317387|-10.019798|-8.945595|-8.706455|-9.590508|-14.028496|-10.583181|-9.126004|-10.64364|-12.605718,-10.64364,17
4_book_affirmative_negation,Susan published an article in the New Yorker but she didn't publish a book. The article,affirmative_negation,1,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##The|##article|<|endoftext|>,-13.138725|-9.113345|-8.469351|-10.263997|-8.512842|-8.210218|-9.115304|-15.070665|-9.844335|-9.616947|-14.634202|-11.309871|-13.088241|-10.390241|-8.742043|-10.841166|-9.221802|-11.330516|-12.568193,-11.330516,17
4_book_affirmative_negation,Susan published an article in the New Yorker but she didn't publish a book. The book,affirmative_negation,0,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##The|##book|<|endoftext|>,-13.138725|-9.113345|-8.469351|-10.263997|-8.512842|-8.210218|-9.115304|-15.070665|-9.844335|-9.616947|-14.634202|-11.309871|-13.088241|-10.390241|-8.742043|-10.841166|-9.221802|-8.4897|-12.557404,-8.4897,17
4_book_negation_affirmative,Susan didn't publish a book but she published an article in the New Yorker. The article,negation_affirmative,1,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|<|endoftext|>,-13.138725|-13.8158245|-11.614627|-13.406667|-10.468625|-8.305967|-9.621902|-9.269571|-10.276595|-8.167643|-9.758994|-8.642149|-8.403215|-9.389661|-15.242029|-10.459798|-9.49869|-10.795601|-12.696303,-10.795601,17
4_book_negation_affirmative,Susan didn't publish a book but she published an article in the New Yorker. The book,negation_affirmative,0,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|<|endoftext|>,-13.138725|-13.8158245|-11.614627|-13.406667|-10.468625|-8.305967|-9.621902|-9.269571|-10.276595|-8.167643|-9.758994|-8.642149|-8.403215|-9.389661|-15.242029|-10.459798|-9.49869|-8.671469|-12.689107,-8.671469,17
4_book_negation_affirmative,Susan didn't publish an article in the New Yorker but she published a book. The book,negation_affirmative,1,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##The|##book|<|endoftext|>,-13.138725|-13.8158245|-11.614627|-13.406667|-8.844778|-10.506175|-8.812431|-8.628036|-9.716391|-14.831839|-9.698643|-9.579376|-9.728453|-9.345881|-8.42829|-10.427814|-8.973877|-10.228862|-12.723096,-10.228862,17
4_book_negation_affirmative,Susan didn't publish an article in the New Yorker but she published a book. The article,negation_affirmative,0,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##The|##article|<|endoftext|>,-13.138725|-13.8158245|-11.614627|-13.406667|-8.844778|-10.506175|-8.812431|-8.628036|-9.716391|-14.831839|-9.698643|-9.579376|-9.728453|-9.345881|-8.42829|-10.427814|-8.973877|-10.815595|-12.738866,-10.815595,17
4_book_know_doubt,I know that Susan published a book but I doubt that she published an article in the New Yorker. The book,know_doubt,1,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8638287|-9.826468|-9.425861|-8.668554|-9.525308|-10.040485|-13.560177|-4.7633085|-9.730055|-9.913514|-7.8782253|-9.873392|-8.878412|-8.546699|-8.857885|-14.720812|-9.975226|-9.516034|-8.599062|-12.655106,-8.599062,21
4_book_know_doubt,I know that Susan published a book but I doubt that she published an article in the New Yorker. The article,know_doubt,0,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8638287|-9.826468|-9.425861|-8.668554|-9.525308|-10.040485|-13.560177|-4.7633085|-9.730055|-9.913514|-7.8782253|-9.873392|-8.878412|-8.546699|-8.857885|-14.720812|-9.975226|-9.516034|-9.931013|-12.662096,-9.931013,21
4_book_know_doubt,I know that Susan published an article in the New Yorker but I doubt that she published a book. The article,know_doubt,1,2,I|##know|##that|##Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##I|##doubt|##that|##she|##published|##a|##book|.|##The|##article|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8638287|-9.826468|-8.895348|-10.247536|-8.608845|-8.45606|-9.192143|-15.234613|-9.602657|-10.318455|-13.708384|-4.3849034|-9.804518|-9.874662|-9.43183|-8.370456|-10.136638|-9.567351|-10.502456|-12.654739,-10.502456,21
